number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
13,-1,-99999,-1,0.68062,0,0
14,0,-99999,-45,0.89579,1,0.69702
15,-1,0,-1,1.1271,1,0
16,-1,-99999,-1,0.54147,1,0
17,-1,-99999,-1,0.7241,1,0
18,-1,-99999,-1,0.63174,1,0
19,800,-99999,-45,1.0723,0,0.69744
20,800,-99999,45,2.7544,1,1.5396
21,-1,0,-1,0.72143,1,0
22,-1,0,-1,1.1404,0,0
23,800,-99999,0,0.69396,1,0.9829
24,0,0,-45,1.0929,1,0.75806
25,-1,-99999,-1,0.60405,0,0
26,-1,0,-1,1.1329,1,0
27,-1,-99999,-1,0.64822,1,0
28,-1,0,-1,0.76902,1,0
29,-1,-99999,-1,1.4011,1,0
30,-1,-99999,-1,0.57966,1,0
31,-1,-99999,-1,0.60123,1,0
32,0,0,45,0.63984,1,0.89681
33,0,0,0,0.92882,0,0.61001
34,-1,0,-1,0.90597,1,0
35,-1,-99999,-1,0.58157,1,0
36,-1,0,-1,0.92388,1,0
37,-1,-99999,-1,0.86166,0,0
38,-1,-99999,-1,0.73066,1,0
39,-1,-99999,-1,0.7675,1,0
40,0,-99999,0,1.0415,1,0.73864
41,-1,-99999,-1,0.70603,0,0
42,-1,0,-1,0.54417,1,0
43,-1,-99999,-1,0.65287,1,0
44,-1,0,-1,0.61825,0,0
45,-1,-99999,-1,0.66136,1,0
46,800,-99999,0,0.81626,0,0.54539
47,-1,0,-1,0.65563,0,0
48,800,-99999,45,0.94463,0,0.6578
49,0,-99999,0,0.78531,1,0.58653
50,-1,0,-1,0.76066,1,0
51,-1,-99999,-1,0.649,1,0
52,-1,-99999,-1,0.64792,0,0
53,0,-99999,45,1.0781,1,0.68723
54,-1,0,-1,0.6394,1,0
55,0,0,0,1.4906,0,1.1878
56,-1,-99999,-1,0.91627,1,0
57,-1,-99999,-1,1.2693,1,0
58,0,0,45,1.0001,1,0.63325
59,800,-99999,0,1.1307,1,0.81186
60,-1,-99999,-1,0.96176,1,0
61,0,-99999,-45,0.97935,1,0.65246
62,-1,0,-1,0.90468,1,0
63,0,0,-45,1.0223,1,0.75148
64,0,0,0,1.641,0,0.74607
65,-1,-99999,-1,0.90293,1,0
66,-1,-99999,-1,0.58507,1,0
67,-1,-99999,-1,0.69679,0,0
68,-1,-99999,-1,1.5034,1,0
69,-1,-99999,-1,1.4055,0,0
70,-1,-99999,-1,0.52791,1,0
71,-1,0,-1,0.78915,0,0
72,-1,-99999,-1,0.66941,0,0
1,-1,-99999,-1,0.71137,1,0
2,-1,-99999,-1,1.333,0,0
3,-1,-99999,-1,0.65752,0,0
4,-1,-99999,-1,0.65683,1,0
5,800,-99999,0,1.2365,0,0.73368
6,0,-99999,0,1.6682,0,1.2933
7,0,0,0,0.91189,1,0.70514
8,0,-99999,0,0.93596,1,0.69713
9,-1,-99999,-1,0.92039,1,0
10,0,0,45,0.98483,1,0.61792
11,-1,-99999,-1,0.85791,1,0
12,-1,-99999,-1,0.67729,0,0
13,0,-99999,45,1.1055,1,0.61058
14,-1,0,-1,0.62917,1,0
15,-1,-99999,-1,0.56617,1,0
16,0,0,45,0.87157,1,0.46472
17,0,0,0,0.92278,0,0.7
18,-1,-99999,-1,1.7919,0,0
19,0,-99999,-45,0.94611,1,0.59524
20,-1,-99999,-1,0.68272,0,0
21,-1,0,-1,0.68249,1,0
22,-1,-99999,-1,0.68768,0,0
23,-1,-99999,-1,0.57044,0,0
24,-1,0,-1,0.57168,0,0
25,800,-99999,0,0.99237,1,0.76945
26,-1,0,-1,0.60889,0,0
27,-1,0,-1,1.1943,0,0
28,-1,-99999,-1,0.9246,0,0
29,-1,0,-1,0.62149,0,0
30,-1,-99999,-1,0.73772,1,0
31,-1,0,-1,0.57552,1,0
32,-1,-99999,-1,0.62462,1,0
33,-1,0,-1,0.90514,1,0
34,-1,-99999,-1,1.0436,0,0
35,-1,0,-1,0.50689,1,0
36,-1,-99999,-1,0.53915,0,0
37,0,-99999,-45,0.51894,0,0.78391
38,-1,-99999,-1,0.63098,0,0
39,0,-99999,45,0.58925,1,0.8542
40,-1,0,-1,0.81493,1,0
41,-1,-99999,-1,0.66131,1,0
42,0,-99999,0,0.90172,1,0.70306
43,-1,0,-1,0.50174,1,0
44,800,-99999,45,0.88433,1,0.58947
45,-1,-99999,-1,0.6574,0,0
46,-1,-99999,-1,0.68794,1,0
47,-1,0,-1,1.742,0,0
48,-1,-99999,-1,0.65414,1,0
49,800,-99999,0,1.2625,1,1.0318
50,800,-99999,-45,1.0359,1,0.74113
51,0,-99999,0,1.3056,1,0.74646
52,-1,0,-1,0.87868,0,0
53,800,-99999,45,0.92365,1,0.7568
54,-1,0,-1,1.3157,1,0
55,-1,-99999,-1,0.6471,0,0
56,800,-99999,0,0.59645,0,0.88544
57,-1,-99999,-1,0.6711,1,0
58,800,-99999,-45,0.55571,1,0.84475
59,0,0,-45,1.0342,0,0.62731
60,-1,-99999,-1,0.68082,1,0
61,-1,-99999,-1,0.54197,0,0
62,0,0,0,0.89322,1,1.1663
63,-1,-99999,-1,0.65389,0,0
64,0,0,0,0.75849,1,0.97545
65,-1,-99999,-1,0.77884,1,0
66,-1,-99999,-1,0.64082,1,0
67,-1,-99999,-1,0.69439,1,0
68,-1,-99999,-1,0.98609,0,0
69,-1,0,-1,0.61387,1,0
70,-1,-99999,-1,0.52889,1,0
71,-1,0,-1,0.64693,1,0
72,0,0,-45,1.1008,1,0.84622
