number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
50,-1,-99999,-1,2.1879,0,0
51,-1,0,-1,1.8676,0,2.6127
52,-1,0,-1,2.0881,1,0
53,0,-99999,-45,1.0714,1,1.5923
54,-1,-99999,-1,2.1729,1,2.926
55,-1,-99999,-1,0,NaN,0
56,-1,0,-1,1.7406,1,0
57,0,0,-45,3.048,1,2.4571
58,-1,-99999,-1,1.4135,1,0
59,0,0,-45,3.1569,1,1.686
60,0,0,45,2.2971,0,1.6661
61,-1,-99999,-1,2.4452,0,0
62,0,-99999,0,2.4437,0,1.4128
63,-1,-99999,-1,1.9719,0,0
64,-1,0,-1,1.3646,1,0
65,-1,-99999,-1,1.2958,1,0
66,-1,-99999,-1,1.1324,1,0
67,0,-99999,0,3.182,1,1.9431
68,0,-99999,45,2.1114,0,1.3765
69,-1,-99999,-1,3.2265,1,0
70,-1,0,-1,2.4799,1,0
71,-1,0,-1,1.4776,0,0
72,-1,-99999,-1,1.2053,1,0
1,-1,0,-1,2.344,1,0
2,-1,0,-1,2.9932,1,0
3,0,-99999,0,3.7936,0,2.101
4,-1,-99999,-1,2.7211,1,0
5,-1,-99999,-1,2.551,1,0
6,-1,-99999,-1,1.0497,0,0
7,-1,-99999,-1,1.1468,1,0
8,-1,0,-1,1.3654,1,0
9,0,0,0,2.6224,1,1.0788
10,0,-99999,45,1.2467,0,2.6402
11,0,-99999,0,1.8973,1,0.76245
12,-1,0,-1,1.3978,0,0
13,-1,-99999,-1,0,NaN,0
14,-1,0,-1,1.5917,1,0
15,0,-99999,-45,3.9966,NaN,0.93073
16,800,-99999,45,1.9074,1,0.73264
17,-1,0,-1,2.5204,0,0
18,0,-99999,0,1.5495,1,0.60638
19,0,0,45,2.7775,0,2.1229
20,-1,-99999,-1,1.4144,0,0
21,0,0,-45,3.6317,1,2.353
22,-1,0,-1,2.8168,0,0
23,-1,0,-1,0,NaN,0
24,-1,0,-1,1.93,0,0
25,-1,-99999,-1,1.9942,1,0
26,800,-99999,-45,2.9159,0,2.005
27,-1,-99999,-1,0,NaN,0
28,-1,-99999,-1,3.2639,0,0
29,-1,0,-1,2.4699,0,0
30,-1,0,-1,2.7104,0,0
31,0,0,45,1.7764,1,0.57777
32,-1,-99999,-1,2.1696,1,0
33,-1,-99999,-1,2.3592,1,0
34,-1,0,-1,2.799,0,0
35,-1,0,-1,0,NaN,0
36,-1,-99999,-1,1.8209,1,0
37,-1,-99999,-1,2.4659,1,0
38,800,-99999,0,2.9072,1,2.3803
39,-1,-99999,-1,2.6331,0,0
40,-1,-99999,-1,0,NaN,0
41,800,-99999,0,2.4924,1,0
42,-1,-99999,-1,1.453,1,0
43,0,-99999,45,2.9116,0,2.1048
44,800,-99999,45,2.7168,1,2.0459
45,-1,-99999,-1,2.9476,0,0
46,0,0,0,2.7321,1,1.9492
47,-1,-99999,-1,2.5203,0,0
48,-1,0,-1,1.7455,1,0
49,-1,-99999,-1,1.7526,1,0
50,0,-99999,-45,2.8826,1,2.0601
51,-1,-99999,-1,2.4186,0,0
52,800,-99999,0,3.4186,1,2.6116
53,-1,-99999,-1,3.1137,1,0
54,-1,-99999,-1,1.3939,1,0
55,-1,0,-1,0.98869,0,0
56,0,0,-45,3.5328,1,2.6939
57,-1,-99999,-1,2.9291,1,0
58,0,0,0,2.123,0,1.5401
59,800,-99999,-45,3.0984,1,2.4515
60,-1,-99999,-1,3.2254,0,0
61,-1,-99999,-1,2.3826,0,0
62,0,-99999,0,3.9983,NaN,2.748
63,-1,0,-1,2.6977,0,0
64,-1,-99999,-1,0,NaN,0
65,-1,-99999,-1,2.467,1,0
66,-1,-99999,-1,2.7902,1,0
67,0,0,0,2.3897,1,1.9749
68,-1,-99999,-1,2.2926,1,0
69,-1,-99999,-1,1.9509,1,0
70,-1,-99999,-1,0,NaN,0
71,-1,-99999,-1,1.0569,1,0
72,800,-99999,0,0,NaN,0
1,-1,-99999,-1,0,NaN,0
2,-1,0,-1,0,NaN,0
3,-1,0,-1,1.4827,1,0
4,-1,-99999,-1,1.5594,1,0
5,-1,-99999,-1,2.0873,1,0
6,800,-99999,0,3.8066,1,1.6797
7,0,0,-45,2.7804,1,2.3735
8,-1,-99999,-1,1.9628,1,0
9,-1,-99999,-1,1.8606,1,0
10,-1,-99999,-1,1.6626,1,0
11,-1,0,-1,1.9675,1,0
12,0,-99999,0,3.1663,0,1.7274
13,0,0,45,1.7206,1,1.4497
14,-1,0,-1,3.2126,0,0
15,-1,-99999,-1,0,NaN,0
16,-1,0,-1,3.4272,0,0
17,800,-99999,0,2.0716,1,0.99268
18,0,0,-45,3.8788,1,1.9839
19,800,-99999,45,2.0397,1,1.7289
20,0,0,45,1.8092,1,1.4023
21,-1,-99999,-1,2.5654,0,0
22,800,-99999,-45,1.7288,1,0
23,800,-99999,-45,1.6926,1,1.1417
24,-1,-99999,-1,3.9534,1,0
25,-1,-99999,-1,2.6007,0,0
26,-1,-99999,-1,0,NaN,0
27,-1,-99999,-1,2.4443,0,0
28,-1,0,-1,2.5158,1,0
29,-1,-99999,-1,0.96814,1,0
30,-1,-99999,-1,1.2255,1,0
31,-1,-99999,-1,2.7777,1,0
32,-1,-99999,-1,1.8912,1,0
33,0,-99999,-45,2.5326,0,1.5577
34,0,-99999,0,2.303,0,1.6561
35,-1,-99999,-1,2.8909,0,1.684
36,800,-99999,45,2.6884,1,1.7855
37,-1,-99999,-1,3.9983,NaN,3.2291
38,0,-99999,-45,2.8174,0,1.0824
39,0,0,0,2.1761,1,1.4812
40,-1,-99999,-1,3.1703,1,0
41,-1,0,-1,2.5073,0,0
42,-1,-99999,-1,1.7475,1,0
43,-1,0,-1,1.9157,0,0
44,0,-99999,0,3.7236,1,2.5404
45,-1,0,-1,2.3413,1,0
46,0,-99999,45,2.5061,1,1.7072
47,-1,-99999,-1,2.1462,1,0
48,-1,0,-1,1.9038,1,0
49,-1,-99999,-1,2.272,1,0
50,-1,0,-1,3.8581,0,0
51,-1,0,-1,1.1416,1,0
52,-1,-99999,-1,1.7747,1,0
53,-1,0,-1,1.9212,0,0
54,0,0,0,2.1857,0,1.3628
55,-1,-99999,-1,1.7294,1,0
56,-1,-99999,-1,1.9277,1,0
57,-1,-99999,-1,2.722,1,0
58,-1,-99999,-1,3.8714,1,0
59,-1,-99999,-1,0,NaN,0
60,-1,-99999,-1,2.7314,1,0
61,800,-99999,0,3.4442,1,2.9974
62,-1,0,-1,0,NaN,0
63,-1,-99999,-1,2.0159,1,0
64,-1,-99999,-1,1.9168,0,0
65,800,-99999,0,3.1686,0,0
66,-1,0,-1,2.0955,1,0
67,0,0,0,2.1935,1,1.7308
68,0,-99999,45,1.9848,1,1.6339
69,-1,-99999,-1,0,NaN,0
70,-1,0,-1,0,NaN,0
71,0,-99999,0,0.21312,1,1.7421
72,0,0,0,2.1505,1,1.2076
1,800,-99999,45,3.1439,1,1.985
2,-1,-99999,-1,2.7805,1,0
3,-1,0,-1,2.5417,0,0
4,-1,0,-1,1.4287,1,0
5,-1,-99999,-1,2.4074,1,0
6,800,-99999,45,2.2081,1,1.5212
7,800,-99999,-45,2.6919,1,1.853
8,0,-99999,45,2.2875,1,1.6969
9,-1,-99999,-1,1.8794,1,0
10,800,-99999,0,2.6172,1,2.0103
11,-1,-99999,-1,0,NaN,0
12,-1,-99999,-1,1.1,1,0
13,0,0,0,2.5942,1,1.7553
14,-1,-99999,-1,2.2357,0,0
15,800,-99999,0,1.8364,0,1.3415
16,800,-99999,0,3.071,0,1.2561
17,-1,0,-1,1.8102,1,0
18,-1,0,-1,1.9817,0,0
19,0,-99999,0,2.4044,1,1.8535
20,-1,-99999,-1,1.8876,1,0
21,-1,-99999,-1,3.455,0,0
22,-1,0,-1,3.0472,1,0
23,-1,-99999,-1,0,NaN,0
24,0,0,0,2.7672,1,2.1203
25,-1,-99999,-1,0,NaN,0
26,0,0,0,3.9994,NaN,1.8419
27,0,-99999,0,3.9983,NaN,1.7833
28,0,0,45,3.9979,NaN,1.0175
29,-1,0,-1,2.1889,1,0
30,-1,0,-1,1.9086,1,0
31,-1,-99999,-1,1.1034,0,0
32,-1,-99999,-1,1.5689,1,0
33,-1,-99999,-1,1.1316,0,0
34,0,-99999,-45,2.4874,0,1.1925
35,-1,-99999,-1,3.9984,NaN,3.8215
36,-1,-99999,-1,2.0943,1,0
37,0,0,0,3.9977,NaN,1.1476
38,-1,-99999,-1,1.9885,1,0
39,-1,0,-1,0.93289,1,0
40,-1,0,-1,1.8226,1,0
41,-1,-99999,-1,1.0778,0,0
42,-1,-99999,-1,3.7674,0,0
43,-1,-99999,-1,2.6011,0,0
44,-1,-99999,-1,2.5602,1,0
45,-1,-99999,-1,1.1648,1,0
46,-1,-99999,-1,2.1463,1,0
47,-1,-99999,-1,1.8806,1,0
48,-1,-99999,-1,2.1707,0,0
49,-1,-99999,-1,1.9825,0,0
50,-1,0,-1,1.9076,1,0
51,800,-99999,0,3.2328,1,1.5139
52,-1,-99999,-1,2.5217,1,0
53,-1,0,-1,2.6915,1,0
54,-1,-99999,-1,2.1371,0,0
55,-1,-99999,-1,1.5353,1,0
56,0,0,-45,2.6917,0,1.9649
57,-1,0,-1,2.3575,1,0
58,-1,-99999,-1,2.5932,1,0
59,0,0,45,2.9798,1,2.565
60,-1,0,-1,0,NaN,0
61,-1,-99999,-1,2.0776,1,0
62,-1,0,-1,1.9603,1,0
63,0,-99999,-45,3.0537,1,1.8388
64,0,-99999,0,2.7413,0,1.9264
65,0,-99999,0,2.6258,1,1.0913
66,-1,-99999,-1,0,NaN,0
67,800,-99999,-45,1.6849,1,1.206
68,0,-99999,45,2.1324,1,1.5655
69,-1,0,-1,2.5108,0,0
70,0,0,-45,2.9169,0,2.502
71,-1,0,-1,1.9318,1,0
72,-1,-99999,-1,1.8046,1,0
