number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
51,-1,-99999,-1,0.99625,0,0
52,0,0,0,1.4681,1,1.2294
53,-1,-99999,-1,1.3066,1,0
54,-1,-99999,-1,0.84622,1,0
55,-1,0,-1,1.2676,0,0
56,-1,0,-1,0.86255,1,0
57,800,-99999,-45,1.4961,1,1.2653
58,-1,-99999,-1,1.0862,1,0
59,-1,-99999,-1,1.5341,1,0
60,0,0,45,1.3781,1,1.0592
61,0,-99999,-45,2.5042,0,1.3532
62,-1,0,-1,1.5735,1,0
63,-1,-99999,-1,1.0601,1,0
64,-1,-99999,-1,0.84819,1,0
65,-1,0,-1,0.73561,1,0
66,0,0,-45,1.2818,1,1.1471
67,-1,0,-1,1.8535,1,0
68,-1,-99999,-1,2.3959,0,0
69,-1,-99999,-1,1.176,0,0
70,-1,-99999,-1,0.92413,1,0
71,0,-99999,-45,1.6158,0,1.4971
72,0,-99999,0,1.6719,1,1.4335
1,-1,0,-1,0.93329,1,0
2,0,0,-45,1.356,1,1.2293
3,-1,0,-1,0.98428,1,0
4,-1,0,-1,1.1022,1,0
5,-1,-99999,-1,0.77785,1,0
6,-1,0,-1,1.0233,1,0
7,-1,-99999,-1,1.1116,1,0
8,-1,-99999,-1,0.80681,1,0
9,-1,-99999,-1,0.93687,0,0
10,0,0,45,1.4347,1,1.1879
11,0,-99999,45,0.67279,1,1.0179
12,0,-99999,0,1.7806,1,1.5739
13,-1,-99999,-1,1.5688,1,0
14,-1,-99999,-1,1.0148,1,0
15,-1,-99999,-1,0.62797,1,0
16,-1,0,-1,0.84015,1,0
17,-1,-99999,-1,0.9187,1,0
18,-1,-99999,-1,0.79072,1,0
19,-1,-99999,-1,1.1007,1,0
20,-1,-99999,-1,0.90272,0,0
21,800,-99999,45,1.8103,1,1.4915
22,-1,0,-1,1.058,1,0
23,0,0,0,1.8308,0,1.664
24,800,-99999,0,1.6726,1,1.4657
25,-1,-99999,-1,2.2686,1,0
26,-1,0,-1,1.2439,1,0
27,-1,-99999,-1,1.2044,1,0
28,0,-99999,-45,2.1205,1,1.8981
29,-1,-99999,-1,0,NaN,0
30,-1,0,-1,1.608,0,0
31,0,-99999,-45,1.4564,1,1.3536
32,-1,-99999,-1,1.0553,1,0
33,800,-99999,0,1.3713,1,1.2766
34,0,-99999,45,1.3933,1,1.3147
35,-1,-99999,-1,1.3837,1,0
36,800,-99999,45,1.5934,1,1.3866
37,-1,0,-1,0.91082,1,0
38,-1,0,-1,1.2158,1,0
39,0,-99999,0,1.4814,1,1.2586
40,-1,-99999,-1,1.2715,0,0
41,-1,-99999,-1,0.77746,1,0
42,0,-99999,0,1.993,1,1.9383
43,-1,0,-1,1.4331,1,0
44,-1,-99999,-1,0.79738,1,0
45,800,-99999,-45,1.9174,1,1.6945
46,-1,-99999,-1,1.2824,1,0
47,0,0,0,1.9358,0,1.8651
48,-1,-99999,-1,0.90037,1,0
49,-1,-99999,-1,0.71238,1,0
50,0,0,0,1.4254,1,1.2347
51,-1,-99999,-1,2.4162,0,0
52,800,-99999,0,1.4642,1,1.2414
53,-1,0,-1,0.89151,1,0
54,-1,-99999,-1,0.82018,1,0
55,-1,-99999,-1,1.2524,0,0
56,800,-99999,0,1.4541,0,1.2553
57,-1,-99999,-1,1.8092,1,0
58,-1,-99999,-1,1.3313,1,0
59,0,0,-45,1.6812,1,1.4743
60,-1,-99999,-1,1.2671,1,0
61,-1,-99999,-1,1.0593,1,0
62,-1,-99999,-1,1.4916,0,0
63,-1,0,-1,1.0186,1,0
64,0,0,45,1.8732,1,1.7785
65,0,0,0,1.7149,1,1.6443
66,0,-99999,0,0.96722,1,1.9444
67,-1,-99999,-1,1.1872,1,0
68,-1,0,-1,4.0055,NaN,0.84555
69,-1,-99999,-1,1.1711,1,0
70,800,-99999,-45,1.577,0,1.3622
71,-1,0,-1,4.0053,NaN,1.3053
72,-1,0,-1,1.7893,1,0
1,-1,-99999,-1,1.2985,1,0
2,800,-99999,0,1.2704,1,1.1597
3,-1,-99999,-1,1.0526,1,0
4,-1,-99999,-1,0.91895,1,0
5,-1,0,-1,1.2979,1,0
6,-1,-99999,-1,1.1446,1,0
7,0,-99999,0,1.8783,1,1.8156
8,-1,0,-1,0.99786,1,0
9,-1,-99999,-1,1.0144,1,0
10,-1,-99999,-1,0.98455,1,0
11,-1,0,-1,0.92571,1,0
12,800,-99999,45,1.1759,1,1.0013
13,-1,-99999,-1,0.83648,1,0
14,-1,-99999,-1,1.4545,1,0
15,-1,-99999,-1,0.92671,1,0
16,0,-99999,0,1.8622,1,1.7596
17,-1,-99999,-1,1.3425,0,0
18,-1,-99999,-1,0.78046,1,0
19,-1,-99999,-1,0.91661,1,0
20,-1,-99999,-1,1.1204,1,0
21,0,0,0,1.5222,1,1.3314
22,0,-99999,-45,1.4103,0,1.0354
23,0,0,-45,2.0922,1,1.7734
24,0,0,0,1.2815,1,1.0827
25,-1,-99999,-1,2.4863,0,0
26,-1,-99999,-1,1.1703,1,0
27,800,-99999,45,2.128,1,2.0253
28,-1,-99999,-1,1.0463,1,0
29,-1,-99999,-1,1.0083,1,0
30,-1,0,-1,1.8973,1,0
31,0,0,0,1.6143,0,1.3354
32,0,-99999,45,1.5281,1,1.3213
33,-1,0,-1,0.95156,1,0
34,-1,-99999,-1,0.66622,1,0
35,800,-99999,-45,1.6879,1,1.6333
36,-1,-99999,-1,1.1122,1,0
37,0,0,45,1.5894,1,1.3426
38,-1,0,-1,1.0244,1,0
39,-1,0,-1,1.7341,1,0
40,-1,-99999,-1,1.0443,1,0
41,-1,0,-1,0.75958,1,0
42,-1,-99999,-1,0.67009,1,0
43,0,-99999,45,1.914,1,1.6991
44,800,-99999,-45,2.2498,1,2.1552
45,-1,-99999,-1,2.0898,1,0
46,-1,0,-1,1.9674,0,0
47,-1,-99999,-1,1.16,1,0
48,-1,-99999,-1,1.1081,1,0
49,-1,0,-1,0.74111,1,0
50,-1,-99999,-1,1.2179,1,0
51,-1,-99999,-1,1.3541,1,0
52,-1,0,-1,1.3619,1,0
53,-1,0,-1,0.85816,1,0
54,0,0,-45,1.802,1,1.7234
55,-1,0,-1,0.86619,1,0
56,-1,-99999,-1,1.7403,1,0
57,-1,0,-1,1.6713,1,0
58,-1,0,-1,0.816,1,0
59,800,-99999,0,1.6918,0,1.557
60,-1,-99999,-1,1.2319,0,0
61,0,-99999,0,1.6116,1,1.397
62,-1,-99999,-1,1.1019,1,0
63,-1,-99999,-1,1.0219,1,0
64,800,-99999,0,1.5817,1,1.487
65,-1,-99999,-1,0.93782,1,0
66,0,-99999,-45,1.1816,1,1.0549
67,0,-99999,0,1.4416,0,1.3069
68,0,0,45,1.8096,1,1.5869
69,0,0,0,1.5456,0,1.4189
70,-1,-99999,-1,0.94576,1,0
71,800,-99999,0,1.2956,1,1.0728
72,-1,0,-1,1.3831,1,0
