number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
14,0,0,45,0.89293,0,0.67818
15,-1,-99999,-1,0.6635,1,0
16,800,-99999,45,0.95431,1,0.79556
17,-1,-99999,-1,0.67192,1,0
18,800,-99999,0,0.89297,0,0.71024
19,-1,-99999,-1,2.1138,1,0
20,-1,-99999,-1,1.1776,1,0
21,800,-99999,-45,0.5565,1,0.78944
22,-1,0,-1,1.9482,1,0
23,-1,-99999,-1,0.91931,1,0
24,-1,-99999,-1,1.9442,1,0
25,0,0,0,1.0172,1,0.57833
26,-1,0,-1,1.6325,1,0
27,-1,-99999,-1,0.84516,1,0
28,-1,0,-1,1.1132,1,0
29,0,0,-45,1.2358,1,0.63692
30,-1,-99999,-1,1.6837,0,0
31,0,-99999,-45,2.3659,0,0.60699
32,-1,0,-1,1.5931,1,0
33,-1,0,-1,0.77009,1,0
34,0,0,0,1.1312,1,0.39634
35,0,0,45,1.0495,0,0.52257
36,0,-99999,0,1.3058,0,0.77888
37,-1,-99999,-1,1.0106,1,0
38,-1,0,-1,1.2978,1,0
39,-1,0,-1,0.80437,1,0
40,-1,0,-1,0.95641,1,0
41,-1,-99999,-1,0.80357,1,0
42,800,-99999,0,0.91615,0,0.57331
43,-1,-99999,-1,0.8102,1,0
44,-1,-99999,-1,0.70882,1,0
45,-1,-99999,-1,1.2945,1,0.5996
46,-1,-99999,-1,0.98633,1,0
47,-1,0,-1,1.4399,1,0
48,-1,0,-1,0.71094,1,0
49,-1,-99999,-1,0.63646,1,0
50,-1,-99999,-1,1.1691,1,0
51,-1,-99999,-1,1.001,1,0
52,0,-99999,0,1.1202,1,0.64929
53,800,-99999,0,1.3924,1,0.76145
54,-1,-99999,-1,1.1478,1,0
55,0,-99999,0,0.87117,1,0.42422
56,-1,-99999,-1,0.69554,1,0
57,800,-99999,-45,0.40646,0,0.67958
58,800,-99999,45,0.95063,1,0.4637
59,-1,-99999,-1,1.0179,1,0
60,-1,-99999,-1,0.97918,1,0
61,-1,-99999,-1,2.3946,1,0
62,-1,-99999,-1,0.80748,1,0
63,-1,-99999,-1,1.1425,1,0
64,0,0,-45,0.72543,1,0.46259
65,-1,0,-1,1.7715,1,0
66,0,-99999,45,1.0637,1,0.86497
67,0,-99999,0,0.82188,1,0.55105
68,0,-99999,-45,0.9863,1,0.61944
69,0,0,0,0.94309,1,0.74435
70,-1,-99999,-1,0.60342,1,0
71,-1,0,-1,1.2883,1,0.69736
72,0,-99999,45,1.4533,1,0.44637
1,-1,-99999,-1,0.71755,1,0
2,-1,-99999,-1,0.73579,1,0
3,-1,-99999,-1,0.69885,1,0
4,-1,-99999,-1,0.59944,1,0
5,800,-99999,0,1.074,1,0.42709
6,-1,-99999,-1,0.69172,1,0
7,-1,0,-1,0.80904,1,0
8,0,0,45,0.89717,1,0.65003
9,0,0,-45,1.0421,1,0.68327
10,800,-99999,0,0.80526,1,0.6065
11,-1,0,-1,0.75692,1,0
12,-1,-99999,-1,0.71409,1,0
13,-1,-99999,-1,0.95702,1,0
14,-1,-99999,-1,0.73316,1,0
15,0,-99999,0,0.83266,1,0.56186
16,-1,-99999,-1,0.61374,1,0
17,-1,0,-1,0.81364,1,0
18,-1,-99999,-1,1.0015,1,0
19,0,0,45,1.0424,0,0.8116
20,0,-99999,-45,0.91876,1,0.5679
21,-1,0,-1,0.54408,1,0
22,-1,-99999,-1,0.65957,1,0
23,0,-99999,0,0.49853,1,0.72365
24,0,0,0,1.0153,1,0.40845
25,-1,-99999,-1,0.8843,1,0
26,-1,-99999,-1,0.88667,1,0
27,-1,0,-1,0.71478,1,0
28,-1,0,-1,0.63003,1,0
29,-1,0,-1,0.79298,1,0
30,-1,0,-1,1.6596,0,0
31,0,-99999,-45,0.8359,1,0.429
32,-1,-99999,-1,0.81855,1,0
33,0,-99999,0,0.80699,0,0.58417
34,-1,-99999,-1,0.84764,1,0
35,-1,-99999,-1,0.79913,1,0
36,0,0,0,1.2815,1,0.84266
37,800,-99999,45,1.6454,0,0.45447
38,-1,0,-1,0.70072,1,0
39,-1,-99999,-1,0.76696,1,0
40,-1,-99999,-1,1.0039,1,0
41,-1,0,-1,0.80801,1,0
42,-1,-99999,-1,0.73475,1,0
43,-1,0,-1,0.9708,1,0
44,-1,-99999,-1,0.55623,1,0
45,-1,-99999,-1,1.4786,1,0
46,800,-99999,45,0.99391,0,0.71509
47,800,-99999,0,1.0345,1,0.72373
48,-1,-99999,-1,0.83471,1,0
49,-1,-99999,-1,0.66724,1,0
50,-1,-99999,-1,1.5035,1,0
51,-1,0,-1,0.9624,1,0
52,-1,0,-1,0.86531,0,0
53,800,-99999,0,0.85217,0,0.63742
54,-1,-99999,-1,0.73816,1,0
55,0,0,-45,0.90427,1,0.60144
56,-1,-99999,-1,0.72334,1,0
57,-1,0,-1,0.72739,1,0
58,800,-99999,-45,0.76274,1,0.47594
59,-1,-99999,-1,0.7975,1,0
60,0,0,0,1.1941,1,0.42714
61,800,-99999,-45,1.4246,1,0.37771
62,0,-99999,0,1.0952,0,0.40029
63,0,0,0,0.91687,1,0.71827
64,-1,-99999,-1,0.70211,1,0
65,-1,-99999,-1,1.0521,1,0
66,-1,-99999,-1,0.9563,1,0
67,-1,0,-1,0.91615,1,0
68,-1,-99999,-1,1.1568,1,0
69,0,-99999,45,1.1041,1,0.88136
70,0,-99999,45,1.3198,1,1.041
71,-1,0,-1,0.72067,1,0
72,-1,-99999,-1,0.72052,1,0
1,0,0,0,1.0016,0,0.78677
2,-1,-99999,-1,1.0332,1,0
3,-1,-99999,-1,0.73422,1,0
4,-1,-99999,-1,0.76237,1,0
5,0,-99999,-45,0.89042,1,0.66767
6,0,0,45,0.9478,1,0.69301
7,800,-99999,45,1.3987,1,1.224
8,0,-99999,0,0.98945,1,0.79867
9,-1,0,-1,0.98763,1,0
10,-1,-99999,-1,0.86694,1,0
11,800,-99999,0,0.92417,1,0.70143
12,-1,-99999,-1,0.74596,1,0
13,-1,0,-1,0.81039,1,0
14,0,0,45,1.0306,1,0.81578
15,800,-99999,0,0.76711,1,0.60836
16,-1,-99999,-1,0.91766,1,0
17,-1,0,-1,1.0945,1,0
18,-1,-99999,-1,0.7316,1,0
19,-1,-99999,-1,0.90579,1,0
20,-1,0,-1,0.78621,1,0
21,0,0,-45,0.93989,1,0.74107
22,0,-99999,-45,0.99418,1,0.73934
23,-1,-99999,-1,1.3518,1,0
24,-1,0,-1,0.70873,1,0
25,-1,-99999,-1,0.70696,1,0
26,-1,-99999,-1,0.66557,1,0
27,0,-99999,45,0.9232,0,0.68443
28,-1,0,-1,1.4116,1,0
29,800,-99999,0,0.88411,0,0.42924
30,-1,-99999,-1,0.96833,1,0
31,-1,-99999,-1,1.0378,1,0
32,-1,-99999,-1,0.63882,1,0
33,-1,0,-1,0.72256,1,0
34,-1,0,-1,0.99632,1,0
35,-1,-99999,-1,0.64938,1,0
36,0,-99999,0,1.0613,1,0.73445
37,800,-99999,45,1.0478,1,0.68882
38,-1,0,-1,3.9996,NaN,0.80367
39,-1,0,-1,0.77935,1,0
40,-1,-99999,-1,0.98159,1,0
41,-1,0,-1,1.246,1,0
42,800,-99999,-45,0.85623,0,0.62546
43,0,-99999,0,1.0867,1,0.43144
44,800,-99999,0,0.9746,1,0.61575
45,0,0,-45,0.8792,1,0.65643
46,0,-99999,45,0.94887,1,0.58202
47,-1,-99999,-1,1.2428,1,0
48,800,-99999,-45,0.88633,1,0.67157
49,-1,-99999,-1,0.94338,1,0
50,-1,-99999,-1,0.97813,1,0
51,0,0,0,0.90261,1,0.67177
52,-1,-99999,-1,0.90138,1,0
53,-1,-99999,-1,0.59398,1,0
54,-1,-99999,-1,0.7587,1,0
55,-1,-99999,-1,0.7749,1,0
56,-1,0,-1,0.59017,1,0
57,-1,-99999,-1,0.89286,1,0
58,0,0,0,0.87047,0,0.66375
59,-1,-99999,-1,1.3928,0,0
60,-1,-99999,-1,0.97564,0,0
61,-1,0,-1,0.85449,1,0
62,-1,0,-1,0.74985,1,0
63,-1,0,-1,1.4072,1,0
64,-1,-99999,-1,0.69037,1,0
65,-1,-99999,-1,1.1143,1,0
66,-1,-99999,-1,0.83648,1,0
67,0,-99999,0,0.75763,1,0.43072
68,-1,-99999,-1,2.9054,1,0
69,-1,0,-1,0.82638,1,0
70,0,0,0,0.82204,1,0.66333
71,-1,-99999,-1,1.3333,1,0
72,-1,-99999,-1,1.1613,0,0
