number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
6,-1,0,-1,0.63205,0,0
7,0,0,0,1.5915,0,0.60063
8,0,-99999,-45,0.89494,1,0.61612
9,-1,0,-1,0.8909,0,0
10,-1,-99999,-1,0.70293,0,0
11,800,-99999,0,1.0616,1,0.61466
12,-1,0,-1,0.74677,0,0
13,0,-99999,45,1.0703,0,0.60738
14,0,0,0,1.2394,1,0.64049
15,0,-99999,0,1.2732,1,0.71434
16,-1,0,-1,0.76092,1,0
17,-1,-99999,-1,0.96414,0,0
18,-1,-99999,-1,0.94665,1,0
19,0,0,0,0.6859,0,0.93478
20,-1,-99999,-1,0.74941,0,0
21,-1,0,-1,0.92965,1,0
22,0,0,45,0.69914,0,0.59655
23,-1,-99999,-1,1.1419,0,0
24,-1,0,-1,0.57942,0,0
25,-1,-99999,-1,0.68574,1,0
26,0,0,45,0.63166,0,0.92862
27,-1,-99999,-1,0.84183,1,0
28,800,-99999,45,1.203,0,0.68409
29,-1,-99999,-1,0.65357,0,0
30,-1,-99999,-1,0.89493,0,0
31,0,0,0,1.6615,1,0.68658
32,-1,-99999,-1,0.81983,0,0
33,0,-99999,0,1.0814,1,0.59448
34,-1,-99999,-1,0.7066,0,0
35,-1,-99999,-1,0.93319,0,0
36,-1,0,-1,1.3793,1,0.90037
37,-1,-99999,-1,0.82305,0,0
38,-1,0,-1,0.83431,0,0
39,-1,-99999,-1,0.80198,0,0
40,800,-99999,0,1.1121,1,0.67315
41,-1,-99999,-1,1.3831,0,0
42,-1,-99999,-1,1.0244,0,0
43,0,-99999,0,1.148,1,0.64511
44,-1,-99999,-1,0.97343,1,0
45,0,-99999,-45,1.0454,1,0.61445
46,0,-99999,0,1.0766,0,0.61376
47,-1,-99999,-1,0.7545,0,0
48,-1,0,-1,1.5684,0,0.83347
49,-1,-99999,-1,0.68186,0,0
50,-1,0,-1,1.2877,1,0
51,800,-99999,0,1.5114,0,0.61657
52,-1,0,-1,1.0995,1,0
53,800,-99999,0,0.92815,0,0.56926
54,800,-99999,-45,0.77461,1,1.1597
55,-1,-99999,-1,1.1332,1,0
56,-1,-99999,-1,0.87192,1,0
57,0,0,-45,1.0521,1,0.54913
58,800,-99999,-45,0.97827,0,0.53944
59,-1,-99999,-1,1.6259,0,0
60,-1,0,-1,0.94316,0,0
61,-1,-99999,-1,0.85478,0,0
62,-1,0,-1,1.0027,0,0
63,800,-99999,45,1.4786,1,0.60761
64,-1,-99999,-1,0.64455,1,0
65,-1,-99999,-1,0.85209,1,0
66,-1,-99999,-1,0.95904,1,0
67,-1,0,-1,1.5366,0,0
68,-1,0,-1,0.55851,0,0
69,-1,-99999,-1,1.8444,0,0
70,-1,-99999,-1,1.3085,0,0
71,-1,-99999,-1,0.80494,0,0
72,0,0,-45,0.78043,0,1.0454
1,-1,0,-1,0.90288,1,0
2,-1,0,-1,1.3367,0,0
3,0,-99999,-45,1.3041,1,0.86522
4,0,0,45,1.0806,0,1.7694
5,-1,-99999,-1,1.7372,1,0
6,-1,0,-1,0.88922,1,0
7,-1,0,-1,0.66395,0,0
8,-1,-99999,-1,0.81463,0,0
9,-1,-99999,-1,1.0374,1,0
10,-1,-99999,-1,0.99274,0,0
11,800,-99999,-45,1.6101,0,0.60315
12,-1,-99999,-1,0.94393,0,0
13,-1,-99999,-1,0.85571,0,0
14,-1,-99999,-1,1.9187,1,0
15,800,-99999,0,1.3251,0,0.64627
16,-1,-99999,-1,1.2506,0,0
17,-1,-99999,-1,1.0013,1,0
18,-1,-99999,-1,0.77622,0,0
19,-1,0,-1,0.96652,0,0
20,0,-99999,-45,0.66003,1,1.5891
21,0,0,-45,1.1115,1,0.6486
22,0,-99999,0,0.80511,0,1.2222
23,-1,-99999,-1,1.164,1,0
24,-1,0,-1,1.5633,0,0
25,0,-99999,0,1.374,1,0.59904
26,-1,0,-1,1.0831,0,0
27,-1,0,-1,2.0764,1,0
28,800,-99999,45,0.95372,1,0.49085
29,800,-99999,-45,0.72369,0,1.1246
30,0,-99999,0,1.5067,0,0.6918
31,0,-99999,45,1.2385,1,0.51156
32,-1,-99999,-1,0.74288,0,0
33,800,-99999,45,1.0437,1,0.54886
34,-1,-99999,-1,0.69308,0,0
35,-1,-99999,-1,0.81676,0,0
36,-1,0,-1,0.93767,1,0
37,-1,0,-1,0.85652,0,0
38,-1,-99999,-1,1.1527,0,0
39,-1,-99999,-1,0.88605,0,0
40,0,0,-45,1.3597,1,0.56072
41,800,-99999,0,1.0035,1,0.59666
42,-1,0,-1,1.2567,1,0
43,0,0,0,1.0393,1,0.57634
44,800,-99999,0,1.4567,1,0.62583
45,-1,-99999,-1,0.7671,0,0
46,-1,-99999,-1,1.2555,0,0
47,0,-99999,0,0.93306,1,0.54219
48,-1,-99999,-1,0.87441,0,0
49,-1,-99999,-1,1.0596,0,0
50,-1,0,-1,1.1118,0,0
51,-1,0,-1,0.97187,0,0
52,-1,-99999,-1,1.0382,1,0
53,-1,-99999,-1,0.7588,0,0
54,-1,-99999,-1,1.5001,1,0
55,0,0,0,1.3467,0,0.66776
56,-1,0,-1,0.62755,1,0
57,-1,-99999,-1,0.58025,1,0
58,0,-99999,45,0.99677,1,0.60593
59,-1,-99999,-1,1.3466,0,0
60,-1,-99999,-1,1.8342,0,0
61,-1,-99999,-1,1.3692,0,0
62,800,-99999,0,1.2742,1,0.7153
63,0,0,0,1.4003,0,0.68939
64,-1,-99999,-1,0.75684,1,0
65,-1,-99999,-1,0.93066,1,0
66,-1,0,-1,1.1949,0,0
67,0,0,0,1.2283,0,0.54148
68,0,0,45,0.96788,0,1.321
69,-1,-99999,-1,1.0724,0,0
70,-1,-99999,-1,1.4661,1,0
71,-1,0,-1,1.237,0,0
72,-1,-99999,-1,0.98132,0,0
