number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
52,-1,-99999,-1,0.5625,1,0
53,0,0,0,1.2958,1,0.6889
54,-1,-99999,-1,0.85421,1,0
55,-1,-99999,-1,0.76845,1,0
56,800,-99999,0,0.778,1,1.1391
57,0,0,-45,3.9983,NaN,1.1933
58,800,-99999,0,1.1221,1,0.69129
59,-1,0,-1,0.86058,1,0
60,800,-99999,45,1.508,1,0.76488
61,0,-99999,45,1.0474,1,0.75255
62,0,0,0,1.1768,1,0.95404
63,-1,-99999,-1,0.96041,1,0
64,-1,0,-1,1.0902,1,0
65,-1,-99999,-1,0.89184,1,0
66,-1,0,-1,0.78178,1,0
67,0,0,45,1.2688,1,1.0298
68,-1,-99999,-1,0.66543,1,0
69,-1,0,-1,0.69242,1,0
70,-1,0,-1,0.71404,1,0
71,0,-99999,0,1.3127,1,1.0418
72,-1,0,-1,0.81074,1,0
1,-1,0,-1,1.1126,1,0
2,800,-99999,-45,0.70629,1,0.96336
3,-1,-99999,-1,0.64712,1,0
4,-1,0,-1,0.50722,1,0
5,-1,0,-1,0.58522,1,0
6,800,-99999,45,1.1249,1,0.87013
7,-1,-99999,-1,0.7533,1,0
8,-1,-99999,-1,0.67586,1,0
9,-1,0,-1,0.61611,1,0
10,-1,-99999,-1,0.65821,1,0
11,0,-99999,0,1.3752,1,0.8563
12,800,-99999,-45,1.187,0,0.68398
13,0,-99999,0,1.0794,1,0.80873
14,0,0,-45,1.1164,1,0.86157
15,800,-99999,0,0.93022,1,0.45931
16,-1,-99999,-1,1.0244,1,0
17,-1,-99999,-1,1.026,1,0
18,-1,-99999,-1,1.615,1,0
19,-1,-99999,-1,0.73988,1,0
20,0,-99999,0,3.9986,NaN,0.6014
21,-1,-99999,-1,1.1801,1,0
22,0,0,0,1.839,1,0.89611
23,-1,0,-1,0.92413,1,0
24,0,-99999,45,1.1343,1,0.83115
25,-1,-99999,-1,0.78884,1,0
26,-1,-99999,-1,1.2262,1,0
27,0,-99999,0,1.0103,1,0.68353
28,800,-99999,0,1.3874,1,0.62849
29,0,0,0,1.143,1,0.89615
30,-1,-99999,-1,1.3125,1,0
31,800,-99999,45,0.96897,1,0.70613
32,-1,-99999,-1,1.2295,1,0
33,-1,0,-1,0.90846,1,0
34,-1,-99999,-1,0,NaN,0
35,0,-99999,45,1.7903,1,0.75943
36,-1,-99999,-1,0.91498,1,0
37,-1,-99999,-1,0.70153,1,0
38,-1,0,-1,0.84565,1,0
39,-1,0,-1,0.64176,1,0
40,-1,-99999,-1,0.64853,1,0
41,0,0,0,1.1953,1,0.69228
42,-1,0,-1,1.7165,1,0
43,-1,0,-1,0.59507,1,0
44,0,-99999,-45,0.9509,1,0.65608
45,-1,-99999,-1,0.67655,1,0
46,800,-99999,0,0.94347,1,0.66464
47,-1,-99999,-1,0.89611,1,0
48,-1,0,-1,1.1784,1,0
49,-1,-99999,-1,0.60053,0,0
50,-1,-99999,-1,1.0341,1,0
51,0,0,45,1.1211,1,0.71425
52,-1,-99999,-1,0.76196,1,0
53,-1,0,-1,0.86769,1,0
54,0,-99999,-45,1.0465,1,0.71971
55,-1,0,-1,2.3592,1,0
56,-1,-99999,-1,0.9581,1,0
57,-1,0,-1,0.66263,1,0
58,-1,-99999,-1,1.01,1,0
59,-1,-99999,-1,1.5608,0,0
60,-1,-99999,-1,0.88863,0,0
61,-1,-99999,-1,0.77343,1,0
62,800,-99999,0,0.95585,1,0.63714
63,-1,-99999,-1,1.0877,1,0
64,0,0,45,1.427,1,0.80406
65,-1,-99999,-1,1.356,1,0
66,-1,-99999,-1,0.59147,1,0
67,-1,-99999,-1,0.90638,1,0
68,-1,0,-1,0.63265,1,0
69,-1,-99999,-1,0.67244,1,0
70,0,0,-45,1.7506,1,0.67973
71,-1,0,-1,0.7636,1,0
72,0,0,0,1.063,1,0.68824
1,-1,0,-1,0,NaN,0
2,-1,0,-1,0.73356,1,0
3,800,-99999,0,1.1415,1,0.81463
4,0,-99999,0,1.5276,1,1.9841
5,0,0,0,1.52,1,1.1131
6,-1,-99999,-1,0.92264,1,0
7,-1,0,-1,0.75443,1,0
8,-1,0,-1,0.66544,1,0
9,-1,-99999,-1,1.0791,1,0
10,-1,-99999,-1,0.78092,1,0
11,800,-99999,45,1.2114,1,0.9486
12,-1,-99999,-1,1.0455,1,0
13,0,-99999,0,0.94265,1,0.65579
14,0,-99999,45,1.2764,0,0.66944
15,-1,-99999,-1,0.85655,1,0
16,0,-99999,-45,1.3507,1,0.68783
17,-1,-99999,-1,0.86628,1,0
18,-1,-99999,-1,1.4105,0,0
19,-1,0,-1,0.62955,1,0
20,800,-99999,-45,1.0251,1,0.81832
21,-1,-99999,-1,1.1195,1,0
22,-1,-99999,-1,1.4772,1,0
23,-1,0,-1,0.57836,1,0
24,-1,0,-1,0.64572,1,0
25,800,-99999,45,1.2412,1,0.80241
26,-1,0,-1,1.2816,1,0
27,-1,0,-1,1.0483,1,0
28,-1,-99999,-1,0.93541,1,0
29,-1,-99999,-1,0.57371,1,0
30,0,-99999,45,1.0194,1,0.74063
31,-1,-99999,-1,0.80127,1,0
32,-1,0,-1,0.99028,1,0
33,-1,-99999,-1,0.80712,1,0
34,-1,0,-1,0.83539,1,0
35,-1,0,-1,1.1138,1,0
36,0,0,-45,3.9993,NaN,0.77785
37,-1,0,-1,0.8274,1,0
38,-1,-99999,-1,0.71528,1,0
39,0,-99999,0,1.0755,1,0.80469
40,-1,-99999,-1,1.2295,1,0
41,-1,-99999,-1,0.82343,1,0
42,-1,-99999,-1,0.83431,1,0
43,-1,-99999,-1,0.60492,1,0
44,-1,-99999,-1,0.95401,1,0
45,0,0,45,1.0309,1,0.76004
46,-1,-99999,-1,0.72456,1,0
47,-1,-99999,-1,0.9335,1,0
48,0,-99999,0,1.0944,1,0.70352
49,0,0,0,1.1592,1,0.80036
50,-1,-99999,-1,1.177,1,0
51,0,0,0,1.0951,1,0.73614
52,-1,-99999,-1,0.78575,1,0
53,-1,-99999,-1,0.68704,1,0
54,-1,-99999,-1,0.8121,1,0
55,-1,-99999,-1,1.0978,1,0
56,800,-99999,-45,1.4394,1,1.0966
57,0,0,-45,0.9725,1,0.62957
58,-1,0,-1,0.88959,1,0
59,800,-99999,0,0.85487,1,0.58404
60,0,0,0,0.96694,1,0.65607
61,-1,-99999,-1,0.70701,1,0
62,-1,0,-1,0.63497,1,0
63,-1,0,-1,0.64914,1,0
64,800,-99999,0,1.4369,1,1.2222
65,0,-99999,-45,2.2697,0,0.69484
66,-1,-99999,-1,0.61506,1,0
67,-1,-99999,-1,0.7519,1,0
68,0,0,45,1.3351,1,0.88815
69,-1,-99999,-1,0.84528,1,0
70,800,-99999,0,1.199,1,0.83206
71,-1,-99999,-1,0.76153,1,0
72,-1,-99999,-1,0.66018,1,0
1,800,-99999,0,0,NaN,0
2,800,-99999,0,2.3045,1,1.1135
3,-1,0,-1,1.5608,1,0
4,-1,-99999,-1,0.7493,1,0
5,-1,-99999,-1,0.75117,1,0
6,-1,-99999,-1,0.64822,1,0
7,-1,-99999,-1,0.84273,1,0
8,-1,-99999,-1,0.97694,1,0
9,-1,-99999,-1,0.75338,1,0
10,0,0,0,1.8581,1,1.0352
11,0,-99999,45,1.5676,1,0.76871
12,-1,0,-1,0.89305,1,0
13,-1,0,-1,0.92269,1,0
14,-1,-99999,-1,0.80028,1,0
15,0,0,45,0.97566,1,0.72885
16,0,0,0,1.0107,1,0.73983
17,-1,0,-1,0.97146,1,0
18,0,0,45,1.5281,1,0.71325
19,0,-99999,-45,0.97346,1,0.71867
20,-1,-99999,-1,1.2294,1,0
21,-1,-99999,-1,0,NaN,0
22,-1,-99999,-1,0.7959,1,0
23,0,-99999,0,1.6363,1,0.89343
24,-1,0,-1,0.72409,1,0
25,0,0,-45,1.6206,1,1.2458
26,800,-99999,0,1.0373,0,0.6944
27,-1,0,-1,0.85202,1,0
28,-1,-99999,-1,0.87676,1,0
29,-1,-99999,-1,0.68585,1,0
30,-1,-99999,-1,0.63458,1,0
31,0,-99999,45,1.0699,1,0.78309
32,-1,0,-1,0.5749,1,0
33,800,-99999,45,0.92604,1,0.67919
34,-1,-99999,-1,0.82114,1,0
35,-1,-99999,-1,1.2498,1,0
36,800,-99999,-45,0.98428,1,0.62549
37,-1,-99999,-1,0.90838,1,0
38,800,-99999,0,0.68695,1,1.216
39,-1,0,-1,0.62664,1,0
40,0,-99999,0,1.1127,1,0.81788
41,-1,0,-1,0.76947,1,0
42,-1,-99999,-1,0.74272,1,0
43,-1,0,-1,0.71906,1,0
44,-1,-99999,-1,0.61149,1,0
45,-1,-99999,-1,0.5621,1,0
46,0,-99999,-45,1.5722,1,0.62131
47,-1,-99999,-1,0.88156,1,0
48,-1,-99999,-1,0.72656,1,0
49,0,0,0,1.2031,0,0.77232
50,-1,-99999,-1,0.92821,1,0
51,-1,-99999,-1,0.69955,1,0
52,-1,0,-1,0.70392,1,0
53,0,-99999,0,1.5059,1,0.86692
54,0,0,0,1.1937,1,0.85887
55,800,-99999,-45,1.0919,1,0.75704
56,-1,-99999,-1,0.69002,1,0
57,-1,0,-1,0.52117,1,0
58,-1,0,-1,0.96068,1,0
59,-1,-99999,-1,0.86923,1,0
60,-1,-99999,-1,0.60136,1,0
61,-1,-99999,-1,0.53419,1,0
62,-1,-99999,-1,2.1989,1,0
63,-1,-99999,-1,1.3546,1,0
64,0,-99999,0,1.1275,1,0.92871
65,-1,0,-1,1.1088,1,0
66,-1,-99999,-1,0.58997,1,0
67,-1,-99999,-1,0.87235,1,0
68,-1,-99999,-1,0.84647,1,0
69,800,-99999,45,1.0672,1,0.73229
70,-1,0,-1,0.89419,1,0
71,-1,0,-1,0.68042,1,0
72,0,0,-45,0.94702,1,0.70027
