number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
53,-1,-99999,-1,0.87634,1,0
54,800,-99999,-45,0.80125,1,0.76265
55,-1,0,-1,0.57194,1,0
56,0,-99999,45,0.94128,1,0.89466
57,-1,-99999,-1,0.55021,1,0
58,-1,-99999,-1,1.8287,1,0
59,800,-99999,0,0.61807,1,0.803
60,-1,0,-1,1.0696,1,0.63871
61,0,0,-45,1.2706,1,1.0718
62,-1,-99999,-1,0.81708,1,0
63,-1,-99999,-1,0.62224,1,0
64,-1,-99999,-1,0.45438,1,0
65,-1,0,-1,0.78877,1,0
66,-1,0,-1,0.94543,1,0
67,0,-99999,0,2.0237,0,1.4248
68,-1,0,-1,0.65206,1,0
69,-1,-99999,-1,0.78198,1,0
70,800,-99999,0,0.87511,1,0.65236
71,800,-99999,45,0.56873,1,0.81768
72,-1,0,-1,0.9425,1,0
1,-1,-99999,-1,1.1303,0,0
2,-1,-99999,-1,0.90541,1,0
3,-1,-99999,-1,0.56161,1,0
4,-1,-99999,-1,0.57898,1,0
5,0,-99999,0,1.0476,1,0.82481
6,-1,-99999,-1,0.77035,1,0
7,-1,0,-1,0.79778,1,0
8,0,-99999,45,1.0167,1,0.8824
9,-1,-99999,-1,0.56253,1,0
10,-1,0,-1,0.60978,0,0
11,0,0,45,1.0397,1,0.65686
12,0,-99999,45,1.0375,1,0.77472
13,-1,0,-1,0.93784,1,0
14,-1,0,-1,0.82865,1,0
15,0,0,-45,1.4909,0,0.89196
16,0,0,0,0.94136,1,0.67059
17,0,0,-45,1.2846,1,1.0218
18,-1,-99999,-1,0.73807,1,0
19,-1,0,-1,1.0494,1,0
20,0,-99999,0,1.177,1,0.89818
21,0,-99999,0,1.3185,1,0.96754
22,-1,-99999,-1,0.88674,1,0
23,-1,-99999,-1,0.74602,1,0
24,-1,-99999,-1,0.58725,1,0
25,-1,0,-1,0.67505,1,0
26,-1,-99999,-1,0.88392,1,0
27,-1,-99999,-1,1.0596,1,0
28,-1,0,-1,0.72195,1,0
29,-1,0,-1,0.73539,0,0
30,800,-99999,-45,1.1611,1,0.86619
31,-1,0,-1,0.70464,1,0
32,-1,0,-1,0.61956,1,0
33,-1,-99999,-1,0.92622,1,0
34,-1,-99999,-1,0.66085,1,0
35,0,0,0,1.3414,1,0.8145
36,0,-99999,-45,1.116,1,3.1491
37,-1,0,-1,0.91993,0,0
38,-1,-99999,-1,1.2333,1,0
39,-1,-99999,-1,0.68121,1,0
40,-1,-99999,-1,1.0053,1,0
41,-1,0,-1,0.79109,1,0
42,0,0,45,1.2331,1,0.85023
43,800,-99999,0,1.1357,1,0.89687
44,-1,-99999,-1,0.62479,1,0
45,-1,-99999,-1,0.94295,1,0
46,-1,-99999,-1,0.98259,1,0
47,0,0,0,1.4891,1,1.2503
48,-1,0,-1,0.75117,1,0
49,-1,-99999,-1,0.61149,1,0
50,-1,-99999,-1,0.75654,1,0
51,800,-99999,45,1.0529,1,0.7901
52,800,-99999,45,0.87128,1,0.62449
53,800,-99999,0,1.4333,1,1.3146
54,-1,-99999,-1,0.98408,1,0
55,-1,0,-1,0.84517,1,0
56,-1,-99999,-1,0.58479,1,0
57,-1,-99999,-1,0.61871,1,0
58,-1,0,-1,0.61004,1,0
59,-1,-99999,-1,0.79289,1,0
60,800,-99999,0,0.89442,1,0.65566
61,-1,-99999,-1,0.68401,1,0
62,-1,-99999,-1,0.71012,1,0
63,0,-99999,0,1.2804,1,1.0256
64,-1,-99999,-1,0.69908,1,0
65,800,-99999,0,1.0796,1,1.0091
66,800,-99999,-45,1.0329,1,0.98632
67,-1,-99999,-1,0.51939,1,0
68,-1,0,-1,0.62125,1,0
69,-1,-99999,-1,0.67742,1,0
70,0,0,0,0.73259,1,2.0296
71,0,-99999,-45,2.0439,1,1.429
72,-1,-99999,-1,0.65688,1,0
