number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
8,-1,-99999,-1,0.48789,1,0
9,0,-99999,-45,0.70934,1,0.95025
10,-1,-99999,-1,0.76968,1,0
11,-1,-99999,-1,1.1247,0,0
12,0,-99999,-45,1.2491,0,1.2491
13,-1,-99999,-1,0.67345,1,0
14,-1,-99999,-1,1.3376,1,0
15,-1,-99999,-1,1.1174,0,0
16,-1,-99999,-1,0.99916,1,0
17,0,0,-45,1.1933,1,1.1933
18,-1,-99999,-1,0.98472,1,0
19,0,0,-45,1.2515,1,1.2515
20,-1,0,-1,1.1218,1,0
21,-1,-99999,-1,0.63958,1,0
22,-1,0,-1,0.80267,1,0
23,-1,-99999,-1,0.74552,1,0
24,-1,-99999,-1,0.9409,1,0
25,-1,-99999,-1,0.78197,0,0
26,-1,-99999,-1,0.74327,1,0
27,-1,-99999,-1,1.2778,1,0
28,-1,-99999,-1,1.1096,1,0
29,-1,-99999,-1,0.70329,1,0
30,-1,0,-1,0.69413,1,0
31,-1,-99999,-1,0.83363,1,0
32,800,-99999,0,0.63997,1,0.8889
33,-1,0,-1,0.68873,1,0
34,-1,0,-1,0.59071,1,0
35,-1,-99999,-1,1.0507,1,0
36,0,0,0,1.1562,1,1.1562
37,0,-99999,45,0.99447,1,0.99447
38,800,-99999,0,1.0967,1,1.0967
39,-1,-99999,-1,1.0358,1,0
40,-1,0,-1,1.7267,0,1.7267
41,-1,-99999,-1,0.63238,1,0
42,-1,0,-1,0.8803,1,0
43,-1,-99999,-1,3.9982,NaN,0.85085
44,800,-99999,0,1.056,1,1.056
45,-1,0,-1,1.2413,1,0
46,-1,-99999,-1,0.71636,1,0
47,0,-99999,0,0.98186,1,0.98186
48,-1,-99999,-1,0.73075,1,0
49,0,0,45,1.0055,0,1.0055
50,-1,-99999,-1,1.0207,1,0
51,0,0,0,1.0248,1,1.0248
52,800,-99999,45,0.94966,1,0.94966
53,-1,-99999,-1,0.70037,1,0
54,0,-99999,0,1.1029,1,1.1029
55,0,0,45,1.1421,1,1.1421
56,-1,-99999,-1,0.66871,1,0
57,-1,0,-1,0.82491,1,0
58,0,-99999,0,0.71693,1,1.022
59,0,0,0,1.1643,0,1.1643
60,0,0,0,1.217,1,1.217
61,-1,0,-1,1.5915,0,0
62,-1,0,-1,0.79733,1,0
63,800,-99999,-45,0.86446,0,1.3616
64,800,-99999,45,1.233,1,1.4737
65,-1,-99999,-1,1.4742,0,0
66,-1,0,-1,0.65115,1,0
67,-1,-99999,-1,0.93679,1,0
68,-1,-99999,-1,0.74346,1,0
69,-1,0,-1,1.3339,1,0
70,-1,-99999,-1,0.68097,1,0
71,-1,0,-1,0.86099,1,0
72,-1,-99999,-1,0,NaN,0
1,-1,-99999,-1,0.8141,0,0
2,-1,-99999,-1,0.52098,1,0
3,0,-99999,0,0.93504,1,0.93504
4,-1,-99999,-1,0.71714,1,0
5,-1,-99999,-1,0.69866,1,0
6,-1,-99999,-1,0.67803,1,0
7,-1,-99999,-1,0.82441,0,0
8,800,-99999,0,0.77182,1,1.1008
9,-1,-99999,-1,0.69079,1,0
10,0,-99999,45,0.93642,1,0.93642
11,0,-99999,-45,1.1847,1,1.1847
12,-1,-99999,-1,0.7586,1,0
13,-1,-99999,-1,0.61221,1,0
14,-1,-99999,-1,1.0632,1,0
15,-1,0,-1,1.5458,1,0
16,0,0,45,1.2838,1,1.2838
17,-1,-99999,-1,1.0646,1,0
18,-1,-99999,-1,0.85484,1,0
19,800,-99999,0,1.1153,1,1.1153
20,-1,0,-1,1.0403,1,0
21,800,-99999,0,1.0732,1,1.0732
22,0,0,0,1.0648,1,1.0648
23,-1,0,-1,1.0502,1,0
24,-1,-99999,-1,0.86129,1,0
25,-1,-99999,-1,0.78592,1,0
26,0,0,-45,0.9631,0,0.9631
27,-1,-99999,-1,0.96679,1,0
28,0,-99999,-45,1.383,0,1.383
29,-1,0,-1,0.88317,1,0
30,800,-99999,45,1.2504,0,1.2504
31,0,0,0,1.1217,1,1.1217
32,-1,0,-1,0.82015,1,0
33,0,-99999,0,0.88337,1,1.1805
34,-1,0,-1,0.83096,1,0
35,-1,0,-1,1.1508,0,0
36,-1,-99999,-1,0.76798,1,0
37,-1,0,-1,0.68398,1,0
38,-1,-99999,-1,0.73312,1,0
39,-1,0,-1,0.61163,1,0
40,0,0,45,1.0587,1,1.0587
41,-1,-99999,-1,0.5331,1,0
42,800,-99999,-45,1.0614,1,1.0614
43,-1,-99999,-1,0.87618,1,0
44,0,-99999,0,0.96649,1,0.96649
45,0,0,0,0.97865,1,0.97865
46,-1,0,-1,0.69639,1,0
47,-1,0,-1,0.75039,1,0
48,-1,0,-1,0.68756,1,0
49,-1,-99999,-1,0.89187,0,0
50,800,-99999,0,0.90995,1,0.90995
51,0,-99999,45,0.94403,1,0.94403
52,-1,0,-1,0.83549,1,0
53,800,-99999,-45,1.3899,1,1.3899
54,0,-99999,0,1.17,1,1.17
55,-1,0,-1,1.0462,1,0
56,0,0,-45,1.0699,1,1.0699
57,-1,-99999,-1,0.84612,1,0
58,-1,-99999,-1,1.1092,0,0
59,-1,-99999,-1,1.37,0,0
60,-1,0,-1,0.95041,1,0
61,-1,-99999,-1,0.81301,1,0
62,-1,-99999,-1,1.2012,1,0
63,0,0,0,1.055,1,1.055
64,-1,-99999,-1,0.78272,1,0
65,-1,-99999,-1,1.1917,1,0
66,-1,-99999,-1,0.55436,1,0
67,800,-99999,45,1.0961,1,1.0961
68,-1,-99999,-1,0.7726,1,0
69,-1,0,-1,0.99587,1,0
70,-1,-99999,-1,0.8885,1,0
71,-1,-99999,-1,0.68114,1,0
72,-1,-99999,-1,0.57304,1,0
