number, fading_function, sound, LEDangle, reactionTime_PT, correct, reaction_time_ST
68,-1,-99999,-1,1.0148,1,0
69,-1,0,-1,1.3883,1,0
70,-1,-99999,-1,0.77064,1,0
71,-1,0,-1,1.7849,1,0
72,-1,0,-1,0.90092,1,0
1,-1,-99999,-1,1.1562,1,0
2,-1,0,-1,1.0515,1,0
3,0,0,0,1.751,1,1.751
4,0,-99999,-45,2.1887,0,2.1887
5,-1,0,-1,2.3545,0,0
6,800,-99999,0,1.5292,1,1.5292
7,-1,-99999,-1,1.0701,1,0
8,-1,0,-1,1.1441,1,0
9,-1,0,-1,1.917,1,0
10,-1,-99999,-1,1.3657,0,0
11,0,-99999,45,1.3898,0,1.3898
12,-1,0,-1,1.6837,0,0
13,-1,0,-1,1.9765,1,0
14,0,0,45,2.3233,1,2.3233
15,800,-99999,-45,1.3579,0,1.3579
16,-1,-99999,-1,0.87006,1,0
17,0,-99999,0,1.4018,1,1.4018
18,800,-99999,45,1.5759,1,1.5759
19,0,0,0,1.3638,0,1.3638
20,-1,-99999,-1,1.3534,1,0
21,-1,-99999,-1,1.5651,1,0
22,0,-99999,45,1.1054,1,1.1054
23,0,0,-45,1.8188,1,1.8188
24,-1,-99999,-1,1.7527,0,0
25,800,-99999,0,1.8066,0,1.8066
26,0,-99999,-45,1.2168,1,1.2168
27,-1,-99999,-1,1.2597,1,0
28,-1,0,-1,1.8908,0,0
29,-1,-99999,-1,2.1087,0,0
30,800,-99999,-45,1.2419,1,1.2419
31,800,-99999,0,2.1713,0,2.1713
32,-1,-99999,-1,0.98823,1,0
33,0,0,45,1.0995,0,1.0995
34,-1,-99999,-1,1.2892,1,0
35,-1,-99999,-1,2.1481,1,0
36,-1,0,-1,1.9756,0,0
37,-1,0,-1,1.3843,1,0
38,-1,-99999,-1,1.4245,0,0
39,0,0,-45,3.0438,1,3.0438
40,-1,-99999,-1,1.3125,0,0
41,-1,-99999,-1,1.1635,1,0
42,-1,-99999,-1,2.0325,1,0
43,-1,-99999,-1,1.4747,1,0
44,-1,-99999,-1,1.6144,1,0
45,-1,-99999,-1,1.8181,1,0
46,-1,-99999,-1,0.9179,1,0
47,-1,0,-1,1.3511,1,0
48,0,-99999,0,1.437,1,1.437
49,-1,-99999,-1,2.1221,0,0
50,-1,0,-1,2.067,0,0
51,-1,-99999,-1,1.8008,0,0
52,-1,-99999,-1,2.5152,1,0
53,800,-99999,45,1.5562,1,1.5562
54,-1,-99999,-1,1.8481,1,0
55,800,-99999,0,1.7151,1,1.7151
56,-1,0,-1,1.6659,0,0
57,-1,-99999,-1,1.7681,1,0
58,-1,-99999,-1,1.4918,1,0
59,-1,-99999,-1,1.7485,1,0
60,0,0,0,1.7015,0,1.7015
61,-1,-99999,-1,2.1396,0,0
62,-1,-99999,-1,1.1001,1,0
63,-1,-99999,-1,1.2615,0,0
64,0,-99999,0,2.7269,0,2.7269
65,-1,-99999,-1,0.85549,1,0
66,-1,0,-1,1.9501,1,0
67,-1,-99999,-1,1.2485,1,0
68,-1,0,-1,1.3647,0,0
69,-1,0,-1,1.7524,1,0
70,0,0,0,1.8121,0,1.8121
71,0,-99999,0,1.6329,1,1.6329
72,-1,0,-1,1.4956,1,0
1,-1,-99999,-1,1.7505,1,0
2,-1,-99999,-1,2.178,1,0
3,800,-99999,-45,1.7394,1,1.7394
4,0,-99999,0,1.3775,1,1.3775
5,-1,-99999,-1,1.9709,1,0
6,0,0,0,1.8428,1,1.8428
7,800,-99999,45,1.1967,1,1.1967
8,-1,0,-1,2.0955,1,0
9,-1,-99999,-1,1.5291,1,0
10,-1,0,-1,1.8453,1,0
11,-1,0,-1,1.6053,1,0
12,-1,-99999,-1,2.2216,1,0
13,-1,-99999,-1,1.5642,1,0
14,-1,-99999,-1,1.3859,1,0
15,-1,0,-1,2.3448,1,0
16,-1,-99999,-1,1.8496,1,0
17,800,-99999,45,3.2366,0,3.2366
18,0,-99999,-45,2.0203,1,2.0203
19,800,-99999,0,1.605,1,1.605
20,-1,0,-1,1.9134,1,0
21,-1,-99999,-1,2.0009,1,0
22,-1,-99999,-1,1.0846,1,0
23,0,-99999,45,1.6027,1,1.6027
24,-1,0,-1,3.4622,1,0
25,-1,-99999,-1,0.94989,1,0
26,800,-99999,-45,1.6578,0,1.6578
27,-1,-99999,-1,2.2414,1,0
28,-1,-99999,-1,1.5425,1,0
29,-1,-99999,-1,1.5807,0,0
30,-1,0,-1,1.5204,0,0
31,0,-99999,0,1.8375,1,1.8375
32,-1,-99999,-1,1.1942,0,0
33,-1,-99999,-1,0.92112,1,0
34,-1,-99999,-1,0.79877,1,0
35,0,0,45,1.4304,1,1.4304
36,0,-99999,45,2.2306,1,2.2306
37,-1,-99999,-1,1.4368,1,0
38,-1,-99999,-1,1.6797,1,0
39,-1,-99999,-1,1.223,0,0
40,-1,-99999,-1,1.4674,0,0
41,-1,0,-1,1.6952,1,0
42,0,-99999,0,1.79,1,1.79
43,-1,-99999,-1,2.4776,0,0
44,-1,-99999,-1,1.4247,1,0
45,0,0,0,1.7808,1,1.7808
46,0,0,-45,1.5637,1,1.5637
47,0,0,0,2.2874,1,2.2874
48,0,-99999,0,2.4056,1,2.4056
49,-1,0,-1,2.1903,1,0
50,-1,-99999,-1,1.0613,0,0
51,0,0,-45,2.286,0,2.286
52,-1,-99999,-1,1.7377,0,0
53,-1,-99999,-1,1.0452,1,0
54,-1,0,-1,1.1463,1,0
55,-1,-99999,-1,1.0584,0,0
56,800,-99999,0,3.2105,0,3.2105
57,800,-99999,0,1.4887,0,1.4887
58,0,0,0,1.35,1,1.35
59,-1,0,-1,2.1289,1,0
60,-1,0,-1,1.5506,0,0
61,-1,0,-1,1.514,0,0
62,-1,0,-1,1.0586,1,0
63,-1,0,-1,0.94126,0,0
64,-1,-99999,-1,1.3221,1,0
65,-1,-99999,-1,2.0647,0,0
66,-1,-99999,-1,2.1008,0,0
67,800,-99999,0,2.2948,0,2.2948
68,-1,-99999,-1,1.2027,1,0
69,0,0,45,1.8718,1,1.8718
70,0,-99999,-45,1.4702,1,1.4702
71,-1,-99999,-1,0.96456,1,0
72,-1,0,-1,0.96803,1,0
1,0,0,-45,1.8264,1,1.8264
2,-1,-99999,-1,1.2836,1,0
3,0,0,0,1.3033,1,1.3033
4,0,-99999,0,1.1786,1,1.1786
5,-1,0,-1,2.0511,1,0
6,-1,-99999,-1,1.382,1,0
7,0,-99999,0,1.3467,1,1.3467
8,-1,-99999,-1,1.5637,1,0
9,-1,0,-1,1.5801,1,0
10,-1,-99999,-1,1.5196,0,0
11,800,-99999,0,1.9485,1,1.9485
12,-1,0,-1,2.2938,1,0
13,-1,-99999,-1,1.3572,1,0
14,800,-99999,45,1.4458,1,1.4458
15,-1,-99999,-1,1.8624,1,0
16,-1,-99999,-1,1.6965,1,0
17,-1,-99999,-1,1.7921,1,0
18,-1,-99999,-1,1.5835,1,0
19,800,-99999,-45,1.3216,1,1.3216
20,-1,-99999,-1,0.89866,1,0
21,-1,-99999,-1,1.1713,1,0
22,800,-99999,0,1.2182,1,1.2182
23,-1,0,-1,3.9616,0,0
24,0,0,45,1.7153,1,1.7153
25,0,0,45,2.2885,1,2.2885
26,-1,0,-1,2.5959,1,0
27,0,-99999,0,1.5049,1,1.5049
28,0,0,0,2.0705,0,2.0705
29,-1,0,-1,1.0894,1,0
30,0,-99999,-45,2.0967,1,2.0967
31,-1,-99999,-1,1.3937,1,0
32,-1,0,-1,1.598,0,0
33,-1,-99999,-1,1.148,1,0
34,800,-99999,0,2.7532,1,2.7532
35,0,0,0,1.8581,0,1.8581
36,-1,0,-1,2.4262,1,0
37,-1,0,-1,1.0266,1,0
38,0,-99999,-45,2.1966,1,2.1966
39,-1,-99999,-1,1.1831,0,0
40,0,-99999,45,1.8794,1,1.8794
41,-1,-99999,-1,0.87348,1,0
42,-1,-99999,-1,0.81411,1,0
43,-1,-99999,-1,1.9248,1,0
44,-1,-99999,-1,1.6385,1,0
45,800,-99999,0,1.7083,1,1.7083
46,-1,-99999,-1,2.3799,0,0
47,-1,-99999,-1,2.4068,1,0
48,-1,0,-1,1.0333,1,0
49,800,-99999,-45,1.8678,1,1.8678
50,-1,-99999,-1,0.76884,0,0
51,800,-99999,45,2.0338,1,2.0338
52,-1,-99999,-1,0.89678,0,0
53,0,-99999,0,2.4573,1,2.4573
54,0,0,0,1.9682,0,1.9682
55,-1,0,-1,2.446,1,0
56,-1,0,-1,1.2978,1,0
57,-1,-99999,-1,1.378,1,0
58,-1,-99999,-1,1.7383,0,0
59,-1,-99999,-1,1.3636,1,0
60,-1,-99999,-1,2.6116,1,0
61,0,-99999,45,1.6149,1,1.6149
62,-1,0,-1,2.5131,0,0
63,-1,0,-1,1.3896,1,0
64,0,0,-45,2.0386,0,2.0386
65,-1,0,-1,1.0363,1,0
66,-1,-99999,-1,0.93808,1,0
67,-1,-99999,-1,1.1582,1,0
68,-1,-99999,-1,0.92635,1,0
69,-1,-99999,-1,1.3222,1,0
70,-1,0,-1,3.1839,0,0
71,-1,-99999,-1,0.91873,1,0
72,-1,-99999,-1,1.1841,1,0
