9,-0.081161,0.15465,0.22567,2,0,1,NaN,NaN,2.569
9,0.38053,0.55453,0.17907,0,1,0,0.89947,1.9591,3.538
9,-0.13078,-1.738,-0.71706,1,1,0,0.89947,1.9591,3.538
9,-0.048242,-0.67688,-0.44217,2,1,0,0.89947,1.9591,3.538
9,0.25758,0.97798,0.79212,0,1,1,0.91525,2.3931,2.8149
9,-1.521,-2.0098,0.75069,1,1,1,0.91525,2.3931,2.8149
9,-2.0221,-3.4995,-0.38421,2,1,1,0.91525,2.3931,2.8149
10,0.027932,-0.099034,0.15809,0,0,0,NaN,NaN,5.9799
10,-0.45382,-3.0131,-1.7535,1,0,0,NaN,NaN,5.9799
10,-0.051688,-3.2791,-2.1473,2,0,0,NaN,NaN,5.9799
10,-0.42465,-0.55902,0.1374,0,0,1,NaN,NaN,7.0031
10,0.6055,-0.12419,-0.41176,1,0,1,NaN,NaN,7.0031
10,-0.8247,-4.5544,-1.7742,2,0,1,NaN,NaN,7.0031
10,0.96348,0.89548,-0.62385,0,1,0,0.94702,3.0196,5.1478
10,-0.30826,-3.0775,-1.6253,1,1,0,0.94702,3.0196,5.1478
10,-0.50722,-3.0142,-1.3056,2,1,0,0.94702,3.0196,5.1478
10,0.49031,0.20504,-0.84469,0,1,1,0.99145,2.9186,8.6926
10,0.75842,-1.9103,-2.6353,1,1,1,0.99145,2.9186,8.6926
10,-0.74487,-4.1381,-1.7847,2,1,1,0.99145,2.9186,8.6926
11,0.16602,0.61574,0.0041826,0,0,0,NaN,NaN,3.6236
11,-0.10069,-0.51914,-0.57994,1,0,0,NaN,NaN,3.6236
11,-0.5087,-1.6623,-0.6757,2,0,0,NaN,NaN,3.6236
11,1.0686,1.7351,0.054681,0,0,1,NaN,NaN,4.297
11,-0.020835,0.22295,0.36899,1,0,1,NaN,NaN,4.297
11,-0.99305,-2.5831,-0.85023,2,0,1,NaN,NaN,4.297
11,0.058291,0.10586,-0.078731,0,1,0,0.9434,1.6888,3.789
11,-0.15452,-2.4973,-1.9167,1,1,0,0.9434,1.6888,3.789
11,-0.23426,-2.1138,-1.3578,2,1,0,0.9434,1.6888,3.789
11,-0.18383,-0.11149,0.31552,0,1,1,0.94091,2.3517,3.0517
11,0.081081,0.45919,0.424,1,1,1,0.94091,2.3517,3.0517
11,1.0656,0.28744,-1.0511,2,1,1,0.94091,2.3517,3.0517
12,0.16843,0.1103,-0.2177,0,0,0,NaN,NaN,2.9689
12,0.48415,-0.086607,-0.67375,1,0,0,NaN,NaN,2.9689
12,0.074019,-0.42292,-0.30123,2,0,0,NaN,NaN,2.9689
12,0.38292,0.94468,0.2562,0,0,1,NaN,NaN,3.213
12,-0.53655,-1.154,0.19345,1,0,1,NaN,NaN,3.213
12,0.047952,-0.38581,-0.32972,2,0,1,NaN,NaN,3.213
12,-0.65142,-1.2767,-0.52854,0,1,0,0.71856,2.6388,4.5127
12,-0.32614,-2.3657,-0.88492,1,1,0,0.71856,2.6388,4.5127
12,0.24523,-1.0277,-0.61781,2,1,0,0.71856,2.6388,4.5127
12,0.39421,1.0094,0.078629,0,1,1,0.88372,2.8619,4.1007
12,-0.14651,-1.4673,-0.68148,1,1,1,0.88372,2.8619,4.1007
12,-0.43042,-1.5837,-0.53331,2,1,1,0.88372,2.8619,4.1007
13,-0.39274,-0.29122,0.34618,0,0,0,NaN,NaN,4.5967
13,-0.91788,-2.1351,-0.63213,1,0,0,NaN,NaN,4.5967
13,-0.60503,-2.4557,-1.0368,2,0,0,NaN,NaN,4.5967
13,-0.16699,-0.15093,0.15071,0,0,1,NaN,NaN,5.0968
13,-0.79195,-1.9054,-0.14718,1,0,1,NaN,NaN,5.0968
13,-0.50836,-2.8924,-1.6448,2,0,1,NaN,NaN,5.0968
13,0.4304,-0.014243,0.052731,0,1,0,0.78125,1.9163,4.116
13,0.78512,0.15506,-0.81308,1,1,0,0.78125,1.9163,4.116
13,0.63847,-2.7031,-2.4614,2,1,0,0.78125,1.9163,4.116
13,0.47791,0.18126,-0.44028,0,1,1,0.96386,1.5091,4.6491
13,0.36848,-0.044284,-0.31489,1,1,1,0.96386,1.5091,4.6491
13,-0.83649,-4.2786,-1.905,2,1,1,0.96386,1.5091,4.6491
14,-0.025974,0.37842,0.20283,0,0,0,NaN,NaN,3.496
14,-0.3693,-0.67582,-0.35415,1,0,0,NaN,NaN,3.496
14,-0.34616,-1.994,-1.0515,2,0,0,NaN,NaN,3.496
14,-0.014783,0.1279,0.27666,0,0,1,NaN,NaN,6.5791
14,-0.34054,-0.29089,0.46285,1,0,1,NaN,NaN,6.5791
14,-0.64987,-2.1882,-0.58566,2,0,1,NaN,NaN,6.5791
14,0.57362,0.72128,-0.064154,0,1,0,0.88489,2.6097,5.6658
14,0.19746,-0.90048,-0.7594,1,1,0,0.88489,2.6097,5.6658
14,-0.27723,-2.5732,-1.3095,2,1,0,0.88489,2.6097,5.6658
14,0.26007,0.11714,-0.21315,0,1,1,0.83951,2.6008,4.9382
14,-0.058165,-0.74774,-0.29403,1,1,1,0.83951,2.6008,4.9382
14,-0.65227,-3.3563,-1.2025,2,1,1,0.83951,2.6008,4.9382
15,-0.21418,-0.38613,-0.23777,0,0,0,NaN,NaN,5.3671
15,0.2125,-0.14837,-0.64551,1,0,0,NaN,NaN,5.3671
15,-0.50532,-1.9883,-0.86985,2,0,0,NaN,NaN,5.3671
15,0.18239,0.041635,-0.17088,0,0,1,NaN,NaN,4.7865
15,0.12958,0.003787,-0.29854,1,0,1,NaN,NaN,4.7865
15,-0.28245,-1.746,-0.91682,2,0,1,NaN,NaN,4.7865
15,-0.39439,-1.0289,0.40487,0,1,0,0.8674,1.2156,5.3274
15,-1.2431,-2.5246,0.91393,1,1,0,0.8674,1.2156,5.3274
15,-0.6915,-2.6973,-0.15908,2,1,0,0.8674,1.2156,5.3274
15,0.46112,-0.55342,-0.42792,0,1,1,0.78808,1.489,6.125
15,-0.90464,-2.238,0.34704,1,1,1,0.78808,1.489,6.125
15,-1.8164,-4.6287,-0.68227,2,1,1,0.78808,1.489,6.125
16,0.065432,0.13891,0.010637,0,0,0,NaN,NaN,2.8499
16,-0.19045,-1.4063,-0.98629,1,0,0,NaN,NaN,2.8499
16,-0.32397,-1.2834,-0.3419,2,0,0,NaN,NaN,2.8499
16,0.098675,0.34002,0.14124,0,0,1,NaN,NaN,4.0354
16,0.4019,0.67931,0.04269,1,0,1,NaN,NaN,4.0354
16,-0.0083162,-1.6126,-0.96092,2,0,1,NaN,NaN,4.0354
16,-0.081933,0.31118,0.66593,0,1,0,0.73171,2.8855,3.015
16,-0.63971,-1.9942,-0.85866,1,1,0,0.73171,2.8855,3.015
16,1.6272,1.5859,-0.75933,2,1,0,0.73171,2.8855,3.015
16,1.545,2.141,0.021801,0,1,1,0.8945,2.1798,3.2787
16,0.46061,0.28959,-0.64011,1,1,1,0.8945,2.1798,3.2787
16,-0.59916,-2.9217,-1.8647,2,1,1,0.8945,2.1798,3.2787
