3,-0.94029,-6.3041,-3.064,0,1,1,1,0.9916,2.6685,7.1528,-3.6662
3,0.97573,1.1551,-0.88462,1,1,1,1,0.9916,2.6685,7.1528,1.6528
3,-0.17261,2.1667,1.4297,2,1,1,1,0.9916,2.6685,7.1528,1.1333
4,-0.60127,-1.2001,-0.09453,0,0,0,0,NaN,NaN,7.5534,-1.1508
4,-0.76479,-4.5451,-2.2509,1,0,0,0,NaN,NaN,7.5534,-3.002
4,-1.2511,-4.6291,-1.7107,2,0,0,0,NaN,NaN,7.5534,-3.2287
4,-0.62683,-4.4616,-2.1864,0,1,0,0,NaN,NaN,7.5534,-2.5617
4,-0.40863,-2.0635,-1.1758,1,1,0,0,NaN,NaN,7.5534,-1.2395
4,0.2411,0.86999,0.40154,2,1,0,0,NaN,NaN,7.5534,0.55143
4,3.121,1.9755,-0.85837,0,0,0,1,NaN,NaN,8.892,2.8152
4,0.25292,-4.2663,-2.4878,1,0,0,1,NaN,NaN,8.892,-2.1308
4,-1.2345,-8.1129,-2.8314,2,0,0,1,NaN,NaN,8.892,-5.1865
4,-3.8689,-10.88,-2.3156,0,1,0,1,NaN,NaN,8.892,-8.7288
4,-3.0807,-4.3335,-0.62335,1,1,0,1,NaN,NaN,8.892,-4.415
4,-4.773,-8.1906,-1.2044,2,1,0,1,NaN,NaN,8.892,-7.3469
4,0.18889,-3.7964,-2.1539,0,0,1,0,0.65556,1.2344,10.817,-1.5366
4,-3.2852,-15.109,-6.1829,1,0,1,0,0.65556,1.2344,10.817,-10.153
4,-14.02,-28.928,-4.5579,2,0,1,0,0.65556,1.2344,10.817,-24.016
4,-0.62838,-10.564,-4.8906,0,1,1,0,0.65556,1.2344,10.817,-6.0775
4,-3.1272,-14.365,-5.6166,1,1,1,0,0.65556,1.2344,10.817,-9.7716
4,0.33811,-1.3606,-0.97204,2,1,1,0,0.65556,1.2344,10.817,-0.70543
4,3.2047,4.5907,-0.33541,0,0,1,1,0.54737,2.619,9.003,4.6063
4,1.8049,-1.6397,-3.3697,1,0,1,1,0.54737,2.619,9.003,0.63516
4,-2.4436,-6.1316,-3.6038,2,0,1,1,0.54737,2.619,9.003,-3.7087
4,-3.2242,-10.701,-3.1199,0,1,1,1,0.54737,2.619,9.003,-7.6305
4,-0.39369,-1.0096,-0.98452,1,1,1,1,0.54737,2.619,9.003,-0.3017
4,1.3433,4.7292,1.5408,2,1,1,1,0.54737,2.619,9.003,3.3876
5,-0.49332,-0.5702,0.41081,0,0,0,0,NaN,NaN,8.4367,-0.69895
5,-1.3584,-3.0453,0.11954,1,0,0,0,NaN,NaN,8.4367,-2.6329
5,-0.27294,-1.9566,-0.17106,2,0,0,0,NaN,NaN,8.4367,-1.3564
5,0.13556,-1.0979,-1.4767,0,1,0,0,NaN,NaN,8.4367,-0.43947
5,-0.8675,-1.6453,-1.1884,1,1,0,0,NaN,NaN,8.4367,-1.3045
5,0.48145,1.3762,0.57651,2,1,0,0,NaN,NaN,8.4367,0.97802
5,-0.59096,-1.3945,-0.95546,0,0,0,1,NaN,NaN,7.8524,-0.8695
5,-1.7893,-2.3908,-0.51035,1,0,0,1,NaN,NaN,7.8524,-2.1487
5,0.74834,1.1728,-0.12742,2,0,0,1,NaN,NaN,7.8524,1.3674
5,-0.19156,-1.3714,-1.0712,0,1,0,1,NaN,NaN,7.8524,-0.68754
5,-0.0066136,-1.7005,-0.21438,1,1,0,1,NaN,NaN,7.8524,-1.114
5,-0.57164,-1.6747,-0.076931,2,1,0,1,NaN,NaN,7.8524,-1.4291
5,-0.43196,-0.82567,-0.2126,0,0,1,0,0.96939,2.8778,10.296,-0.59681
5,-0.52003,-1.844,-1.1939,1,0,1,0,0.96939,2.8778,10.296,-1.3364
5,-0.42535,-0.98633,-0.26215,2,0,1,0,0.96939,2.8778,10.296,-1.0229
5,-1.2862,-2.9967,-1.9346,0,1,1,0,0.96939,2.8778,10.296,-2.1139
5,-0.96013,-1.5649,-1.5639,1,1,1,0,0.96939,2.8778,10.296,-0.89653
5,-1.6126,-1.4875,0.21632,2,1,1,0,0.96939,2.8778,10.296,-1.6878
5,-0.13079,-1.1099,-1.463,0,0,1,1,0.95536,2.9009,8.1324,-0.51148
5,-0.2937,-2.1576,-1.47,1,0,1,1,0.95536,2.9009,8.1324,-0.96111
5,-1.3277,-3.9796,-1.3297,2,0,1,1,0.95536,2.9009,8.1324,-2.7344
5,-0.7051,-2.9325,-1.919,0,1,1,1,0.95536,2.9009,8.1324,-1.7011
5,-0.12042,1.0438,0.045248,1,1,1,1,0.95536,2.9009,8.1324,0.66758
5,-0.26087,1.8385,2.1715,2,1,1,1,0.95536,2.9009,8.1324,0.58258
6,0.31138,0.77016,0.059728,0,0,0,0,NaN,NaN,4.3994,0.6737
6,0.27146,0.58589,-0.31626,1,0,0,0,NaN,NaN,4.3994,0.60991
6,0.044589,0.083054,-0.054785,2,0,0,0,NaN,NaN,4.3994,0.11189
6,-0.55902,-2.0624,-0.70729,0,1,0,0,NaN,NaN,4.3994,-1.4486
6,-0.091135,-0.039557,-0.064224,1,1,0,0,NaN,NaN,4.3994,-0.035529
6,0.060559,0.52752,0.33189,2,1,0,0,NaN,NaN,4.3994,0.32397
6,0.31004,0.46104,-0.25631,0,0,0,1,NaN,NaN,4.1426,0.51528
6,0.032777,0.72764,0.28374,1,0,0,1,NaN,NaN,4.1426,0.47053
6,0.019796,-0.488,-0.1538,2,0,0,1,NaN,NaN,4.1426,-0.31033
6,-0.65138,-2.3684,-0.73446,0,1,0,1,NaN,NaN,4.1426,-1.7127
6,-1.3998,-3.128,-0.42299,1,1,0,1,NaN,NaN,4.1426,-2.5762
6,-0.24644,-0.071249,0.17274,2,1,0,1,NaN,NaN,4.1426,-0.10574
6,0.68142,1.375,0.11167,0,0,1,0,0.86207,2.6129,5.8784,1.0924
6,0.30503,0.1085,-0.82499,1,0,1,0,0.86207,2.6129,5.8784,0.37105
6,-0.1939,-0.37614,0.060465,2,0,1,0,0.86207,2.6129,5.8784,-0.29526
6,0.0054331,-1.584,-1.1023,0,1,1,0,0.86207,2.6129,5.8784,-0.7591
6,-0.58228,-2.0996,-1.3587,1,1,1,0,0.86207,2.6129,5.8784,-1.2954
6,-0.019018,0.6695,0.34741,2,1,1,0,0.86207,2.6129,5.8784,0.3449
6,0.18779,-0.57564,-0.55529,0,0,1,1,0.95804,1.4796,6.6554,-0.15555
6,-0.51793,-1.5788,-0.36173,1,0,1,1,0.95804,1.4796,6.6554,-1.201
6,0.44913,0.40598,0.11869,2,0,1,1,0.95804,1.4796,6.6554,0.42796
6,-0.27544,-1.1653,-0.50866,0,1,1,1,0.95804,1.4796,6.6554,-0.67257
6,0.3413,0.50045,-0.39111,1,1,1,1,0.95804,1.4796,6.6554,0.59079
6,0.19555,1.2041,0.61815,2,1,1,1,0.95804,1.4796,6.6554,0.7854
7,0.2214,0.47542,0.34259,0,0,0,0,NaN,NaN,3.1396,0.29515
7,0.56529,0.13234,0.0019422,1,0,0,0,NaN,NaN,3.1396,0.29168
7,0.091861,-0.31059,0.068039,2,0,0,0,NaN,NaN,3.1396,-0.25776
7,0.1304,-0.037855,-0.1862,0,1,0,0,NaN,NaN,3.1396,0.012357
7,0.35065,-0.35616,-0.81224,1,1,0,0,NaN,NaN,3.1396,0.022709
7,0.23849,0.30769,-0.19146,2,1,0,0,NaN,NaN,3.1396,0.37032
7,0.57466,0.89465,0.10197,0,0,0,1,NaN,NaN,4.1937,0.83981
7,0.73295,0.16429,-0.077291,1,0,0,1,NaN,NaN,4.1937,0.53679
7,0.19713,-0.105,0.072856,2,0,0,1,NaN,NaN,4.1937,0.095272
7,0.40425,1.4284,0.44604,0,1,0,1,NaN,NaN,4.1937,0.9653
7,0.52107,2.1343,0.72348,1,1,0,1,NaN,NaN,4.1937,1.5033
7,-0.11094,0.125,0.038907,2,1,0,1,NaN,NaN,4.1937,0.068184
7,0.39037,0.09185,-0.34402,0,0,1,0,0.85057,NaN,4.7961,0.29202
7,-0.11986,-3.2228,-2.0048,1,0,1,0,0.85057,NaN,4.7961,-1.7105
7,-0.67515,-2.1226,-0.40885,2,0,1,0,0.85057,NaN,4.7961,-1.6658
7,-0.41684,-2.4475,-0.70965,0,1,1,0,0.85057,NaN,4.7961,-1.8491
7,0.13024,-3.6383,-1.5338,1,1,1,0,0.85057,NaN,4.7961,-2.3285
7,0.81172,0.078869,-0.32382,2,1,1,0,0.85057,NaN,4.7961,0.3677
7,0.72683,2.1782,0.9404,0,0,1,1,0.8805,2.2891,5.066,1.5426
7,0.88422,1.9784,1.0662,1,0,1,1,0.8805,2.2891,5.066,1.4086
7,0.15557,-0.55676,-0.19935,2,0,1,1,0.8805,2.2891,5.066,-0.29037
7,0.38079,0.25821,-0.082442,0,1,1,1,0.8805,2.2891,5.066,0.35924
7,0.71607,0.50083,0.068565,1,1,1,1,0.8805,2.2891,5.066,0.58139
7,0.41903,0.83755,0.44351,2,1,1,1,0.8805,2.2891,5.066,0.64446
8,-0.13587,-1.2475,-0.29981,0,0,0,0,NaN,NaN,6.3699,-0.89504
8,-0.27664,-2.1143,-0.88897,1,0,0,0,NaN,NaN,6.3699,-1.3742
8,-0.50498,-1.2801,-0.17807,2,0,0,0,NaN,NaN,6.3699,-0.98645
8,0.0063063,-2.5355,-1.7294,0,1,0,0,NaN,NaN,6.3699,-1.1412
8,-0.61321,-1.1567,-0.75932,1,1,0,0,NaN,NaN,6.3699,-0.66978
8,-0.42849,-1.3166,-0.4776,2,1,0,0,NaN,NaN,6.3699,-0.90189
8,-0.49521,-1.2823,0.53824,0,0,0,1,NaN,NaN,6.9283,-1.4074
8,-0.19197,0.34948,0.29019,1,0,0,1,NaN,NaN,6.9283,-0.14395
8,-1.0857,-2.0076,-0.1912,2,0,0,1,NaN,NaN,6.9283,-1.8753
8,-0.79196,-3.5028,-1.2356,0,1,0,1,NaN,NaN,6.9283,-2.3278
8,-0.020168,0.71487,-0.12351,1,1,0,1,NaN,NaN,6.9283,0.58346
8,-0.59191,-0.43862,-0.49785,2,1,0,1,NaN,NaN,6.9283,-0.31657
8,1.5277,0.066152,-1.0699,0,0,1,0,0.90909,4.9421,12.151,1.2382
8,1.3505,-0.68017,-1.1657,1,0,1,0,0.90909,4.9421,12.151,0.1918
8,0.55181,-1.5868,-0.039442,2,0,1,0,0.90909,4.9421,12.151,-1.1491
8,-0.75664,-3.1247,-1.1128,0,1,1,0,0.90909,4.9421,12.151,-2.0728
8,-0.42323,-0.12451,0.24895,1,1,1,0,0.90909,4.9421,12.151,-0.10126
8,-0.16218,-0.23769,-0.048933,2,1,1,0,0.90909,4.9421,12.151,-0.14062
8,-0.063435,-1.4619,-0.32656,0,0,1,1,0.97531,4.7655,9.9052,-0.70407
8,1.1551,0.93422,-0.18153,1,0,1,1,0.97531,4.7655,9.9052,1.5434
8,-1.45,-3.9088,-0.48275,2,0,1,1,0.97531,4.7655,9.9052,-3.1168
8,0.5399,-2.4666,-1.0793,0,1,1,1,0.97531,4.7655,9.9052,-1.2911
8,1.2513,1.7429,0.45507,1,1,1,1,0.97531,4.7655,9.9052,1.2868
8,0.08769,-1.1898,-0.76323,2,1,1,1,0.97531,4.7655,9.9052,-0.8138
9,0.54451,1.3235,0.11603,0,0,0,0,NaN,NaN,2.7028,1.0682
9,1.5436,3.6784,-0.23354,1,0,0,0,NaN,NaN,2.7028,3.1749
9,2.9236,5.1334,0.61216,2,0,0,0,NaN,NaN,2.7028,4.5141
9,-0.070098,-0.72154,-0.15053,0,1,0,0,NaN,NaN,2.7028,-0.64044
9,0.81373,1.2692,0.75439,1,1,0,0,NaN,NaN,2.7028,0.62687
9,0.50759,0.34441,0.21352,2,1,0,0,NaN,NaN,2.7028,0.17321
9,0.37674,0.65217,0.41156,0,0,0,1,NaN,NaN,2.569,0.59417
9,-0.28544,-0.14605,0.7468,1,0,0,1,NaN,NaN,2.569,-0.34317
9,0.24478,0.72304,0.27477,2,0,0,1,NaN,NaN,2.569,0.56919
9,-0.4071,-0.41375,0.17656,0,1,0,1,NaN,NaN,2.569,-0.47398
9,-0.72266,-0.10558,0.042314,1,1,0,1,NaN,NaN,2.569,-0.45146
9,0.17552,-0.84081,-0.56567,2,1,0,1,NaN,NaN,2.569,-0.35055
9,-0.17135,-0.26836,0.16325,0,0,1,0,0.89947,1.9591,3.538,-0.33396
9,0.47092,-0.71891,-0.45932,1,0,1,0,0.89947,1.9591,3.538,-0.28726
9,0.35095,-0.52634,-0.50167,2,0,1,0,0.89947,1.9591,3.538,-0.081259
9,-0.44744,-0.82742,-0.38268,0,1,1,0,0.89947,1.9591,3.538,-0.57349
9,-0.73248,-2.757,-0.9748,1,1,1,0,0.89947,1.9591,3.538,-1.7824
9,0.9324,1.3774,0.19489,2,1,1,0,0.89947,1.9591,3.538,1.262
9,-0.1285,-0.070961,0.23597,0,0,1,1,0.91525,NaN,2.8149,-0.046068
9,-2.1523,-2.7407,0.65825,1,0,1,1,0.91525,NaN,2.8149,-2.9141
9,-3.7537,-6.4219,-0.79055,2,0,1,1,0.91525,NaN,2.8149,-5.7277
9,-0.29056,-0.57709,0.022127,0,1,1,1,0.91525,NaN,2.8149,-0.51941
9,-0.8897,-1.2789,0.84313,1,1,1,1,0.91525,NaN,2.8149,-1.7927
9,0.64366,2.0269,1.3483,2,1,1,1,0.91525,NaN,2.8149,1.2005
10,0.20109,-0.28011,-0.3229,0,0,0,0,NaN,NaN,5.9799,0.069831
10,-0.77221,-4.9147,-2.1263,1,0,0,0,NaN,NaN,5.9799,-2.9117
10,-0.27416,-3.3693,-1.6369,2,0,0,0,NaN,NaN,5.9799,-1.8957
10,0.17078,-3.1888,-2.6576,0,1,0,0,NaN,NaN,5.9799,-1.3361
10,-0.13544,-1.1116,-1.3808,1,1,0,0,NaN,NaN,5.9799,-0.53042
10,-0.14523,0.082046,0.63907,2,1,0,0,NaN,NaN,5.9799,-0.29058
10,-0.85141,-2.2418,-0.48051,0,0,0,1,NaN,NaN,7.0031,-1.7318
10,1.2292,0.25212,-0.89016,1,0,0,1,NaN,NaN,7.0031,0.89136
10,-1.5772,-5.415,-1.8982,2,0,0,1,NaN,NaN,7.0031,-3.809
10,-0.072213,-3.6938,-1.6502,0,1,0,1,NaN,NaN,7.0031,-1.9292
10,-0.018228,-0.50051,0.066634,1,1,0,1,NaN,NaN,7.0031,-0.33528
10,0.0021074,1.1238,0.75531,2,1,0,1,NaN,NaN,7.0031,0.38551
10,1.5372,0.34206,-1.7307,0,0,1,0,0.94702,3.0196,5.1478,1.2855
10,-0.81305,-6.5811,-3.2831,1,0,1,0,0.94702,3.0196,5.1478,-3.8904
10,-0.73004,-1.7107,-0.17624,2,0,1,0,0.94702,3.0196,5.1478,-1.3844
10,-0.2844,-4.3177,-2.4349,0,1,1,0,0.94702,3.0196,5.1478,-2.4192
10,0.19654,0.42612,0.032533,1,1,1,0,0.94702,3.0196,5.1478,0.3684
10,0.38978,1.4489,0.48296,2,1,1,0,0.94702,3.0196,5.1478,1.0066
10,0.79369,-1.3453,-2.6203,0,0,1,1,0.99145,2.9186,8.6926,0.31933
10,0.95897,-4.6816,-4.183,1,0,1,1,0.99145,2.9186,8.6926,-1.4295
10,-1.4688,-4.4175,-0.49939,2,0,1,1,0.99145,2.9186,8.6926,-3.4425
10,-0.020953,-3.8587,-3.0701,0,1,1,1,0.99145,2.9186,8.6926,-1.6485
10,0.55788,0.86106,-1.0877,1,1,1,1,0.99145,2.9186,8.6926,1.1247
10,0.18692,1.7554,0.93093,2,1,1,1,0.99145,2.9186,8.6926,1.0007
11,-0.1809,-0.143,-0.15149,0,0,0,0,NaN,NaN,3.6236,-0.14935
11,-0.35999,-0.88335,-0.49612,1,0,0,0,NaN,NaN,3.6236,-0.64023
11,-0.43439,-1.236,-0.3902,2,0,0,0,NaN,NaN,3.6236,-0.91391
11,-0.583,-2.0887,-0.96119,0,1,0,0,NaN,NaN,3.6236,-1.3407
11,0.15861,-0.15493,-0.66377,1,1,0,0,NaN,NaN,3.6236,0.25982
11,0.51293,1.3745,0.15985,2,1,0,0,NaN,NaN,3.6236,1.1334
11,1.2522,2.0379,0.087456,0,0,0,1,NaN,NaN,4.297,1.9606
11,0.59051,0.8277,0.25822,1,0,0,1,NaN,NaN,4.297,0.72553
11,-0.70417,-2.0035,-0.62714,2,0,0,1,NaN,NaN,4.297,-1.5075
11,-1.2819,-3.1628,-1.0733,0,1,0,1,NaN,NaN,4.297,-2.4004
11,-0.63218,-0.38179,0.47976,1,1,0,1,NaN,NaN,4.297,-0.72315
11,0.885,1.4323,0.021906,2,1,0,1,NaN,NaN,4.297,1.2949
11,-0.14185,0.096256,-0.029471,0,0,1,0,0.9434,1.6888,3.789,0.0039456
11,0.24671,-2.1295,-1.8979,1,0,1,0,0.9434,1.6888,3.789,-0.65567
11,0.31992,-0.49586,-0.59688,2,0,1,0,0.9434,1.6888,3.789,-0.0082444
11,-0.78843,-3.7318,-2.1187,0,1,1,0,0.9434,1.6888,3.789,-2.3149
11,-0.55575,-2.865,-1.9355,1,1,1,0,0.9434,1.6888,3.789,-1.6362
11,0.25843,0.11547,-0.12799,2,1,1,0,0.9434,1.6888,3.789,0.22393
11,0.169,0.53551,0.343,0,0,1,1,0.94091,2.3517,3.0517,0.32087
11,-0.036433,1.0783,0.83069,1,0,1,1,0.94091,2.3517,3.0517,0.52018
11,0.81588,0.45159,-0.75226,2,0,1,1,0.94091,2.3517,3.0517,0.81636
11,1.3153,0.12329,-1.35,0,1,1,1,0.94091,2.3517,3.0517,1.0208
11,0.1986,-0.15992,0.017311,1,1,1,1,0.94091,2.3517,3.0517,0.069794
11,-0.53666,-0.75849,0.28804,2,1,1,1,0.94091,2.3517,3.0517,-0.76981
12,0.14256,0.22684,-0.3327,0,0,0,0,NaN,NaN,2.9689,0.34461
12,1.0866,1.301,-0.44108,1,0,0,0,NaN,NaN,2.9689,1.5473
12,0.90545,1.2889,0.034446,2,0,0,0,NaN,NaN,2.9689,1.2974
12,-0.75741,-2.1347,-0.6369,0,1,0,0,NaN,NaN,2.9689,-1.6779
12,-0.11832,-1.4742,-0.90642,1,1,0,0,NaN,NaN,2.9689,-0.99318
12,0.1943,-0.0062469,-0.1027,2,1,0,0,NaN,NaN,2.9689,0.092937
12,0.47149,1.2477,0.21799,0,0,0,1,NaN,NaN,3.213,1.0385
12,-1.8862,-3.6367,-0.18825,1,0,0,1,NaN,NaN,3.213,-3.3231
12,0.39418,0.12087,-0.26731,2,0,0,1,NaN,NaN,3.213,0.30739
12,-0.29827,-0.89249,-0.39214,0,1,0,1,NaN,NaN,3.213,-0.6137
12,0.81313,1.3288,0.57515,1,1,0,1,NaN,NaN,3.213,1.1185
12,0.29435,0.64165,0.29442,2,1,0,1,NaN,NaN,3.213,0.54795
12,-0.063703,-0.7577,-0.87797,0,0,1,0,0.71856,2.6388,4.5127,-0.43982
12,-1.7585,-3.9314,-1.359,1,0,1,0,0.71856,2.6388,4.5127,-3.0457
12,0.6992,0.93447,-0.071571,2,0,1,0,0.71856,2.6388,4.5127,0.96598
12,-0.20873,-2.9899,-1.164,0,1,1,0,0.71856,2.6388,4.5127,-1.9055
12,1.1063,-0.79999,-0.41081,1,1,1,0,0.71856,2.6388,4.5127,-0.13413
12,-1.2391,-1.7956,-0.17912,2,1,1,0,0.71856,2.6388,4.5127,-1.6566
12,1.0058,2.1382,0.41993,0,0,1,1,0.88372,2.8619,4.1007,1.8769
12,-0.086385,-1.7246,-0.83175,1,0,1,1,0.88372,2.8619,4.1007,-0.83306
12,-0.03064,-0.66115,-0.42975,2,0,1,1,0.88372,2.8619,4.1007,-0.34418
12,-0.83019,-2.5063,-0.63686,0,1,1,1,0.88372,2.8619,4.1007,-1.7893
12,-0.20664,-1.21,-0.53122,1,1,1,1,0.88372,2.8619,4.1007,-0.87932
12,-0.21735,-0.11941,-0.26267,2,1,1,1,0.88372,2.8619,4.1007,-0.13057
13,-0.14442,-0.80704,-0.2299,0,0,0,0,NaN,NaN,4.5967,-0.47012
13,0.44928,-0.47714,-0.78582,1,0,0,0,NaN,NaN,4.5967,0.22513
13,-0.41671,-2.7945,-1.0536,2,0,0,0,NaN,NaN,4.5967,-1.6316
13,-0.79336,-2.1169,-1.02,0,1,0,0,NaN,NaN,4.5967,-1.2813
13,-2.285,-3.793,-0.47844,1,1,0,0,NaN,NaN,4.5967,-3.2404
13,-0.64105,0.2246,0.92225,2,1,0,0,NaN,NaN,4.5967,-0.33646
13,-0.36616,-1.1207,-0.3949,0,0,0,1,NaN,NaN,5.0968,-0.78518
13,-1.4725,-2.7072,-0.40539,1,0,0,1,NaN,NaN,5.0968,-2.3807
13,-0.51965,-2.6322,-1.6619,2,0,0,1,NaN,NaN,5.0968,-1.5501
13,-0.49707,-3.1526,-1.6277,0,1,0,1,NaN,NaN,5.0968,-1.7234
13,-0.11145,-1.1037,0.11103,1,1,0,1,NaN,NaN,5.0968,-0.74523
13,0.03219,0.8188,0.69633,2,1,0,1,NaN,NaN,5.0968,0.4533
13,0.2086,-1.659,-1.0452,0,0,1,0,0.78125,1.9163,4.116,-0.83301
13,0.10873,-0.28158,-0.72221,1,0,1,0,0.78125,1.9163,4.116,-0.050432
13,1.306,-0.64481,-2.0746,2,0,1,0,0.78125,1.9163,4.116,0.69391
13,-0.029028,-4.7613,-2.8481,0,1,1,0,0.78125,1.9163,4.116,-2.5955
13,1.4615,0.5917,-0.90395,1,1,1,0,0.78125,1.9163,4.116,1.2469
